abstract_sku,old_sku,concrete_sku,name.en_US,name.de_DE,attribute_key_1,value_1,attribute_key_1.en_US,value_1.en_US,attribute_key_1.de_DE,value_1.de_DE,attribute_key_2,value_2,attribute_key_2.en_US,value_2.en_US,attribute_key_2.de_DE,value_2.de_DE,icecat_pdp_url,description.en_US,description.de_DE,is_searchable.en_US,is_searchable.de_DE,icecat_license,bundled
7707635248,9681_1891816861,1891816861,"(EN) Ea enim.","(DE) Ea enim.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Voluptatem magni.","(DE) Voluptatem magni.",1,1,,
6329972699,9682_3863633040,3863633040,"(EN) Ea dignissimos accusantium.","(DE) Ea dignissimos accusantium.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Iusto autem.","(DE) Iusto autem.",1,1,,
1073192784,9683_5743792453,5743792453,"(EN) Earum et.","(DE) Earum et.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Et qui ab.","(DE) Et qui ab.",1,1,,
3140203322,9684_6327748791,6327748791,"(EN) Unde omnis quam.","(DE) Unde omnis quam.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Ipsam recusandae.","(DE) Ipsam recusandae.",1,1,,
4309411010,9685_7872786710,7872786710,"(EN) Et impedit ratione.","(DE) Et impedit ratione.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Eius id ratione.","(DE) Eius id ratione.",1,1,,
9717195889,9686_6254660555,6254660555,"(EN) Earum exercitationem est.","(DE) Earum exercitationem est.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Ab cumque accusantium.","(DE) Ab cumque accusantium.",1,1,,1454620978/5
5258589919,9687_514589483X,514589483X,"(EN) Minus blanditiis nulla.","(DE) Minus blanditiis nulla.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Provident dicta.","(DE) Provident dicta.",1,1,,2188757386/3
8745218331,9688_8387208450,8387208450,"(EN) Voluptatem officiis ut.","(DE) Voluptatem officiis ut.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Debitis dolores dolorem.","(DE) Debitis dolores dolorem.",1,1,,
7199145721,9689_1069717258,1069717258,"(EN) Laborum itaque.","(DE) Laborum itaque.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Et voluptatibus rerum.","(DE) Et voluptatibus rerum.",1,1,,
2735283720,9690_5230512024,5230512024,"(EN) Quidem ad.","(DE) Quidem ad.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Doloribus error.","(DE) Doloribus error.",1,1,,
7663246675,9691_3471832343,3471832343,"(EN) Veritatis molestiae consequuntur.","(DE) Veritatis molestiae consequuntur.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Vero consequuntur.","(DE) Vero consequuntur.",1,1,,4592106776/5
5322756914,9692_5907491280,5907491280,"(EN) Iste qui nihil.","(DE) Iste qui nihil.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Sed est.","(DE) Sed est.",1,1,,8030552823/5
8698974643,9693_3967018237,3967018237,"(EN) Tenetur quo.","(DE) Tenetur quo.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Debitis dolores.","(DE) Debitis dolores.",1,1,,
6569485741,9694_4815622221,4815622221,"(EN) Aliquid eum provident.","(DE) Aliquid eum provident.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) In sit magnam.","(DE) In sit magnam.",1,1,,
1238048706,9695_4175566813,4175566813,"(EN) Consequuntur molestias adipisci.","(DE) Consequuntur molestias adipisci.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Repellat et.","(DE) Repellat et.",1,1,,
6026788328,9696_9056529242,9056529242,"(EN) Porro earum et.","(DE) Porro earum et.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Qui assumenda aut.","(DE) Qui assumenda aut.",1,1,,8605136014/3
4075160696,9697_8492184388,8492184388,"(EN) Modi et.","(DE) Modi et.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Alias aspernatur aut.","(DE) Alias aspernatur aut.",1,1,,1209014602/3
0648322300,9698_1100631089,1100631089,"(EN) Repudiandae et.","(DE) Repudiandae et.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Quod sint.","(DE) Quod sint.",1,1,,
2542559392,9699_3100270061,3100270061,"(EN) Consequatur corrupti.","(DE) Consequatur corrupti.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Iure provident.","(DE) Iure provident.",1,1,,2341753981/3
1498714749,9700_9843793501,9843793501,"(EN) Et et distinctio.","(DE) Et et distinctio.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Deserunt dolores pariatur.","(DE) Deserunt dolores pariatur.",1,1,,063525090X/1
6498297093,9701_4193240916,4193240916,"(EN) Doloremque odit iure.","(DE) Doloremque odit iure.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Iste fugiat consectetur.","(DE) Iste fugiat consectetur.",1,1,,5011407500/4
5152504677,9702_2347745484,2347745484,"(EN) In rerum magni.","(DE) In rerum magni.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Voluptatem omnis.","(DE) Voluptatem omnis.",1,1,,
142359651X,9703_5695349923,5695349923,"(EN) Modi aut officia.","(DE) Modi aut officia.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Sint tempore enim.","(DE) Sint tempore enim.",1,1,,
7277513401,9704_7368367254,7368367254,"(EN) Voluptatem sit.","(DE) Voluptatem sit.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Quo culpa officiis.","(DE) Quo culpa officiis.",1,1,,6985567401/5
0484854682,9705_0391302957,0391302957,"(EN) Consequatur labore.","(DE) Consequatur labore.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Quia illo.","(DE) Quia illo.",1,1,,6767234222/5
0974661562,9706_3502443033,3502443033,"(EN) Laudantium dicta ut.","(DE) Laudantium dicta ut.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Mollitia recusandae ut.","(DE) Mollitia recusandae ut.",1,1,,
9306798903,9707_3268732534,3268732534,"(EN) Sapiente facere.","(DE) Sapiente facere.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Dolores ratione.","(DE) Dolores ratione.",1,1,,1318280338/5
0722905742,9708_8830904430,8830904430,"(EN) Suscipit et.","(DE) Suscipit et.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Debitis autem.","(DE) Debitis autem.",1,1,,
3951368764,9709_8793967691,8793967691,"(EN) Eos nesciunt.","(DE) Eos nesciunt.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Unde fuga sit.","(DE) Unde fuga sit.",1,1,,9274610041/4
8620017217,9710_6285632553,6285632553,"(EN) Quos qui.","(DE) Quos qui.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Sunt ex iste.","(DE) Sunt ex iste.",1,1,,3585991041/3
0637426460,9711_1074574028,1074574028,"(EN) Deserunt facere.","(DE) Deserunt facere.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Animi atque quia.","(DE) Animi atque quia.",1,1,,2962685544/1
9974034388,9712_6731533122,6731533122,"(EN) Sequi expedita.","(DE) Sequi expedita.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Eum quia natus.","(DE) Eum quia natus.",1,1,,3512776000/1
2459699395,9713_023358613X,023358613X,"(EN) Enim nemo eum.","(DE) Enim nemo eum.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Placeat libero.","(DE) Placeat libero.",1,1,,5290668934/4
6391204519,9714_1432839403,1432839403,"(EN) Omnis porro.","(DE) Omnis porro.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Nihil sunt et.","(DE) Nihil sunt et.",1,1,,1669925064/5
5038560822,9715_836528300X,836528300X,"(EN) Consectetur fuga et.","(DE) Consectetur fuga et.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Facere qui perspiciatis.","(DE) Facere qui perspiciatis.",1,1,,6306751319/1
5900175138,9716_2855373263,2855373263,"(EN) Tenetur et voluptatem.","(DE) Tenetur et voluptatem.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Quo animi nostrum.","(DE) Quo animi nostrum.",1,1,,
9581704159,9717_3832837183,3832837183,"(EN) Vel ipsa.","(DE) Vel ipsa.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Commodi non voluptatem.","(DE) Commodi non voluptatem.",1,1,,
6372676486,9718_6937322534,6937322534,"(EN) Natus quia deserunt.","(DE) Natus quia deserunt.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Veritatis dolor harum.","(DE) Veritatis dolor harum.",1,1,,1116998378/4
7495831286,9719_3943081672,3943081672,"(EN) Omnis et aut.","(DE) Omnis et aut.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Eius aut.","(DE) Eius aut.",1,1,,
0869885766,9720_6269301106,6269301106,"(EN) Culpa placeat.","(DE) Culpa placeat.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Itaque sapiente non.","(DE) Itaque sapiente non.",1,1,,5421010279/5
2399830644,9721_1935103563,1935103563,"(EN) Asperiores ipsam.","(DE) Asperiores ipsam.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Culpa et molestiae.","(DE) Culpa et molestiae.",1,1,,7719097289/5
0568123271,9722_9726566738,9726566738,"(EN) Velit nemo possimus.","(DE) Velit nemo possimus.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Mollitia minus.","(DE) Mollitia minus.",1,1,,7928086239/3
6947137705,9723_1629267414,1629267414,"(EN) Ab similique.","(DE) Ab similique.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Autem et sunt.","(DE) Autem et sunt.",1,1,,091290660X/3
1182706746,9724_8430188436,8430188436,"(EN) Et ut.","(DE) Et ut.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Voluptas autem.","(DE) Voluptas autem.",1,1,,5455965786/1
6496415013,9725_0877670730,0877670730,"(EN) Consectetur dolor voluptas.","(DE) Consectetur dolor voluptas.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Porro et aspernatur.","(DE) Porro et aspernatur.",1,1,,
0935813705,9726_7932386624,7932386624,"(EN) Assumenda ex veritatis.","(DE) Assumenda ex veritatis.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Sed eum ut.","(DE) Sed eum ut.",1,1,,
1808285123,9727_0733080979,0733080979,"(EN) Cumque id modi.","(DE) Cumque id modi.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Quo laborum.","(DE) Quo laborum.",1,1,,9234728955/2
4401456408,9728_2757086901,2757086901,"(EN) Facere vel quaerat.","(DE) Facere vel quaerat.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Deserunt beatae.","(DE) Deserunt beatae.",1,1,,7355489399/1
577650368X,9729_7682967420,7682967420,"(EN) Sunt necessitatibus.","(DE) Sunt necessitatibus.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Voluptatum quam.","(DE) Voluptatum quam.",1,1,,2501806484/3
1569849773,9730_5456237261,5456237261,"(EN) Quia commodi.","(DE) Quia commodi.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Aperiam quam perferendis.","(DE) Aperiam quam perferendis.",1,1,,5552999096/4
600856460X,9731_6265550845,6265550845,"(EN) Aut consequatur.","(DE) Aut consequatur.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Nesciunt consequatur nobis.","(DE) Nesciunt consequatur nobis.",1,1,,1664977651/3
9052037655,9732_4009604077,4009604077,"(EN) Totam esse est.","(DE) Totam esse est.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Dignissimos quo dolores.","(DE) Dignissimos quo dolores.",1,1,,
2352990246,9733_2419270835,2419270835,"(EN) Blanditiis impedit.","(DE) Blanditiis impedit.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Soluta nihil facere.","(DE) Soluta nihil facere.",1,1,,
4948854816,9734_6567067713,6567067713,"(EN) Earum fugit.","(DE) Earum fugit.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Consequatur atque.","(DE) Consequatur atque.",1,1,,
0247486000,9735_3296506535,3296506535,"(EN) Nesciunt officia perferendis.","(DE) Nesciunt officia perferendis.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Numquam et.","(DE) Numquam et.",1,1,,4448017575/5
2914016972,9736_7602711572,7602711572,"(EN) Aut fugit explicabo.","(DE) Aut fugit explicabo.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Nemo harum perspiciatis.","(DE) Nemo harum perspiciatis.",1,1,,3062487313/2
0735584389,9737_2240021268,2240021268,"(EN) Est doloribus.","(DE) Est doloribus.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Et natus molestias.","(DE) Et natus molestias.",1,1,,
4333927730,9738_7364475060,7364475060,"(EN) Quibusdam adipisci cumque.","(DE) Quibusdam adipisci cumque.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Totam dolorem.","(DE) Totam dolorem.",1,1,,
3347526384,9739_0288633369,0288633369,"(EN) Consequatur laborum.","(DE) Consequatur laborum.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Qui illum est.","(DE) Qui illum est.",1,1,,008630609X/4
4869165333,9740_9276522387,9276522387,"(EN) Saepe totam sequi.","(DE) Saepe totam sequi.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Rem ex beatae.","(DE) Rem ex beatae.",1,1,,4277277845/2
1621091171,9741_3358139492,3358139492,"(EN) Iusto non earum.","(DE) Iusto non earum.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Sapiente vero accusantium.","(DE) Sapiente vero accusantium.",1,1,,4530180476/1
5443465139,9742_4812801885,4812801885,"(EN) Cupiditate vel labore.","(DE) Cupiditate vel labore.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Enim et quam.","(DE) Enim et quam.",1,1,,
1304540553,9743_6357847488,6357847488,"(EN) Aliquam nihil illo.","(DE) Aliquam nihil illo.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Et harum.","(DE) Et harum.",1,1,,
1564377172,9744_4041066999,4041066999,"(EN) Ut deleniti corporis.","(DE) Ut deleniti corporis.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Dolore exercitationem aperiam.","(DE) Dolore exercitationem aperiam.",1,1,,6378267448/4
3225836885,9745_9075990677,9075990677,"(EN) Fugit et sint.","(DE) Fugit et sint.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Nobis sit commodi.","(DE) Nobis sit commodi.",1,1,,
9859870195,9746_261223425X,261223425X,"(EN) Ipsa nihil.","(DE) Ipsa nihil.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Odio recusandae.","(DE) Odio recusandae.",1,1,,
2776605528,9747_1092420517,1092420517,"(EN) Odio rem.","(DE) Odio rem.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Nemo dicta.","(DE) Nemo dicta.",1,1,,
0001488538,9748_8769463824,8769463824,"(EN) Consequuntur doloribus.","(DE) Consequuntur doloribus.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Voluptatem beatae.","(DE) Voluptatem beatae.",1,1,,1261429931/2
5413502672,9749_6530978194,6530978194,"(EN) Magnam pariatur et.","(DE) Magnam pariatur et.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Aliquam doloribus voluptatem.","(DE) Aliquam doloribus voluptatem.",1,1,,877722583X/2
415371190X,9750_7762306897,7762306897,"(EN) Qui provident.","(DE) Qui provident.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Minus et totam.","(DE) Minus et totam.",1,1,,
8510437890,9751_8813072724,8813072724,"(EN) Maiores reiciendis tenetur.","(DE) Maiores reiciendis tenetur.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Tempore voluptas.","(DE) Tempore voluptas.",1,1,,7900463461/2
3413811738,9752_8183545491,8183545491,"(EN) Alias sit aut.","(DE) Alias sit aut.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Numquam necessitatibus consequuntur.","(DE) Numquam necessitatibus consequuntur.",1,1,,5254086033/2
6902274479,9753_0276538633,0276538633,"(EN) Et labore eveniet.","(DE) Et labore eveniet.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Dolorem est sapiente.","(DE) Dolorem est sapiente.",1,1,,
4646486334,9754_9142679354,9142679354,"(EN) Repellat ad.","(DE) Repellat ad.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Aut quis cum.","(DE) Aut quis cum.",1,1,,8250359534/4
0106796496,9755_0534633293,0534633293,"(EN) Doloremque qui necessitatibus.","(DE) Doloremque qui necessitatibus.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Ex est nisi.","(DE) Ex est nisi.",1,1,,4523263876/1
1607003333,9756_0879673192,0879673192,"(EN) Minima aliquid sapiente.","(DE) Minima aliquid sapiente.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Rem hic.","(DE) Rem hic.",1,1,,
2506629513,9757_4219121986,4219121986,"(EN) Quos ut.","(DE) Quos ut.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Praesentium sed facilis.","(DE) Praesentium sed facilis.",1,1,,
244577859X,9758_6148146703,6148146703,"(EN) Libero iste.","(DE) Libero iste.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Dolorem consequatur et.","(DE) Dolorem consequatur et.",1,1,,992679601X/4
8985387553,9759_9140065065,9140065065,"(EN) Distinctio dolorum.","(DE) Distinctio dolorum.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Voluptatem deserunt.","(DE) Voluptatem deserunt.",1,1,,
531715815X,9760_851499445X,851499445X,"(EN) Sed maiores consequatur.","(DE) Sed maiores consequatur.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Deserunt quia vero.","(DE) Deserunt quia vero.",1,1,,7321616398/2
9564164311,9761_6311655381,6311655381,"(EN) Et architecto minima.","(DE) Et architecto minima.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Quos nemo.","(DE) Quos nemo.",1,1,,
1799774635,9762_1841812455,1841812455,"(EN) Sed et facere.","(DE) Sed et facere.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Soluta nulla aut.","(DE) Soluta nulla aut.",1,1,,
5185144912,9763_6589379629,6589379629,"(EN) Qui sunt.","(DE) Qui sunt.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Eos deleniti aut.","(DE) Eos deleniti aut.",1,1,,
0603483208,9764_9244301482,9244301482,"(EN) Eum eaque.","(DE) Eum eaque.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Vel dignissimos blanditiis.","(DE) Vel dignissimos blanditiis.",1,1,,
2824911263,9765_0201268523,0201268523,"(EN) Aut et quod.","(DE) Aut et quod.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Tenetur officiis.","(DE) Tenetur officiis.",1,1,,
2021271455,9766_7734737080,7734737080,"(EN) Enim et.","(DE) Enim et.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Dolorem nobis minus.","(DE) Dolorem nobis minus.",1,1,,
2233535960,9767_4509110308,4509110308,"(EN) Provident sint.","(DE) Provident sint.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Necessitatibus sed.","(DE) Necessitatibus sed.",1,1,,8311502625/4
0002900971,9768_3613646064,3613646064,"(EN) Est et.","(DE) Est et.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Aperiam quidem.","(DE) Aperiam quidem.",1,1,,
5487661545,9769_6957756610,6957756610,"(EN) In rerum.","(DE) In rerum.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Voluptatem aperiam.","(DE) Voluptatem aperiam.",1,1,,6307677163/3
3857729090,9770_0337378363,0337378363,"(EN) Quam voluptatem.","(DE) Quam voluptatem.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Excepturi velit velit.","(DE) Excepturi velit velit.",1,1,,
3197691970,9771_1886706824,1886706824,"(EN) Aliquam maiores.","(DE) Aliquam maiores.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Reprehenderit ut libero.","(DE) Reprehenderit ut libero.",1,1,,4812801885/5
4299386779,9772_4846430472,4846430472,"(EN) Ut perspiciatis eum.","(DE) Ut perspiciatis eum.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Laboriosam consequuntur.","(DE) Laboriosam consequuntur.",1,1,,
9078004207,9773_9652018465,9652018465,"(EN) Ut rerum eos.","(DE) Ut rerum eos.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Quod assumenda.","(DE) Quod assumenda.",1,1,,7696373668/4
3852441226,9774_9506314438,9506314438,"(EN) Consequuntur consequuntur ut.","(DE) Consequuntur consequuntur ut.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Amet aut velit.","(DE) Amet aut velit.",1,1,,0550068260/4
7199707290,9775_6152895987,6152895987,"(EN) Sequi est vel.","(DE) Sequi est vel.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Non sed similique.","(DE) Non sed similique.",1,1,,2851472852/2
5459825172,9776_2991466510,2991466510,"(EN) Fuga enim.","(DE) Fuga enim.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Dolores veritatis eum.","(DE) Dolores veritatis eum.",1,1,,0782442226/5
8046195383,9777_0726123048,0726123048,"(EN) Sit eum.","(DE) Sit eum.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Vel illum.","(DE) Vel illum.",1,1,,9674173730/1
012960089X,9778_0805281991,0805281991,"(EN) Facere accusamus.","(DE) Facere accusamus.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) In neque sed.","(DE) In neque sed.",1,1,,
4925739964,9779_0335019951,0335019951,"(EN) Consequatur repellat.","(DE) Consequatur repellat.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Quidem harum sit.","(DE) Quidem harum sit.",1,1,,5661201923/4
857356069X,9780_9395195614,9395195614,"(EN) Quaerat sit voluptatem.","(DE) Quaerat sit voluptatem.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Velit nisi et.","(DE) Velit nisi et.",1,1,,
1187275107,9781_9613093745,9613093745,"(EN) Placeat itaque.","(DE) Placeat itaque.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Labore reiciendis.","(DE) Labore reiciendis.",1,1,,
1898907447,9782_1676200800,1676200800,"(EN) Commodi aliquid.","(DE) Commodi aliquid.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Inventore aut nihil.","(DE) Inventore aut nihil.",1,1,,
4229704682,9783_5959489031,5959489031,"(EN) Beatae dolores aut.","(DE) Beatae dolores aut.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Doloremque ipsa quidem.","(DE) Doloremque ipsa quidem.",1,1,,1876017643/2
5608062744,9784_1582594929,1582594929,"(EN) Fugit rerum illum.","(DE) Fugit rerum illum.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Molestiae accusantium amet.","(DE) Molestiae accusantium amet.",1,1,,
5386215841,9785_5239058393,5239058393,"(EN) Voluptas corporis autem.","(DE) Voluptas corporis autem.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Necessitatibus sit.","(DE) Necessitatibus sit.",1,1,,217342694X/1
0506960153,9786_5246078248,5246078248,"(EN) Nesciunt illum fugiat.","(DE) Nesciunt illum fugiat.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Et nulla sint.","(DE) Et nulla sint.",1,1,,0138248206/1
2450372741,9787_083933785X,083933785X,"(EN) Ea voluptas.","(DE) Ea voluptas.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Deleniti nisi et.","(DE) Deleniti nisi et.",1,1,,
6307186429,9788_6951425132,6951425132,"(EN) Sint eaque tenetur.","(DE) Sint eaque tenetur.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Provident ea.","(DE) Provident ea.",1,1,,
4707003605,9789_8401996856,8401996856,"(EN) Optio veritatis.","(DE) Optio veritatis.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Dolor consequuntur et.","(DE) Dolor consequuntur et.",1,1,,
8084135643,9790_7946114206,7946114206,"(EN) Enim rerum.","(DE) Enim rerum.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Quos et.","(DE) Quos et.",1,1,,
5585489380,9791_6301200683,6301200683,"(EN) Ipsum iusto enim.","(DE) Ipsum iusto enim.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Qui nemo.","(DE) Qui nemo.",1,1,,
498014165X,9792_7764144940,7764144940,"(EN) Hic nisi ipsum.","(DE) Hic nisi ipsum.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Maxime sint et.","(DE) Maxime sint et.",1,1,,
5308932042,9793_637778239X,637778239X,"(EN) Dolorum voluptatum deleniti.","(DE) Dolorum voluptatum deleniti.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Ut maxime dolor.","(DE) Ut maxime dolor.",1,1,,
2462230971,9794_1426077416,1426077416,"(EN) Adipisci aliquam excepturi.","(DE) Adipisci aliquam excepturi.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Voluptatem nostrum.","(DE) Voluptatem nostrum.",1,1,,
3856302794,9795_0145513882,0145513882,"(EN) Maiores aliquid et.","(DE) Maiores aliquid et.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Itaque atque.","(DE) Itaque atque.",1,1,,8220325259/1
2504222904,9796_8181501055,8181501055,"(EN) Porro enim.","(DE) Porro enim.",att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,,"(EN) Quia harum.","(DE) Quia harum.",1,1,,
