category_key,category_product_order,abstract_sku,name.en_US,name.de_DE,url.en_US,url.de_DE,is_featured,attribute_key_1,value_1,attribute_key_1.en_US,value_1.en_US,attribute_key_1.de_DE,value_1.de_DE,attribute_key_2,value_2,attribute_key_2.en_US,value_2.en_US,attribute_key_2.de_DE,value_2.de_DE,attribute_key_3,value_3,attribute_key_3.en_US,value_3.en_US,attribute_key_3.de_DE,value_3.de_DE,attribute_key_4,value_4,attribute_key_4.en_US,value_4.en_US,attribute_key_4.de_DE,value_4.de_DE,attribute_key_5,value_5,attribute_key_5.en_US,value_5.en_US,attribute_key_5.de_DE,value_5.de_DE,attribute_key_6,value_6,attribute_key_6.en_US,value_6.en_US,attribute_key_6.de_DE,value_6.de_DE,color_code,description.en_US,description.de_DE,icecat_pdp_url,tax_set_name,meta_title.en_US,meta_title.de_DE,meta_keywords.en_US,meta_keywords.de_DE,meta_description.en_US,meta_description.de_DE,icecat_license,new_from,new_to
digital-cameras,1,0075482932,nostrum,"(DE) nostrum",/en/demo/url/5ae343f1de865,/de/demo/url/5ae343f1de8b1,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Molestiae ut aliquid voluptas enim vero quis minus qui.","(DE) Molestiae ut aliquid voluptas enim vero quis minus qui.",,"Entertainment Electronics",repudiandae,"(DE) repudiandae",nihil,"(DE) nihil","Quia id illo doloribus molestiae sint.","(DE) Quia id illo doloribus molestiae sint.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,5191412842,perspiciatis,"(DE) perspiciatis",/en/demo/url/5ae343f1ded8c,/de/demo/url/5ae343f1deda2,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Ut incidunt id consequuntur.","(DE) Ut incidunt id consequuntur.",,"Entertainment Electronics",quo,"(DE) quo",quasi,"(DE) quasi","Dolores quia et qui.","(DE) Dolores quia et qui.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,5338263920,distinctio,"(DE) distinctio",/en/demo/url/5ae343f1df277,/de/demo/url/5ae343f1df28b,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Consectetur ratione nobis qui eveniet voluptatem autem.","(DE) Consectetur ratione nobis qui eveniet voluptatem autem.",,"Entertainment Electronics",consequatur,"(DE) consequatur",non,"(DE) non","Quia optio itaque laudantium et dolores vitae.","(DE) Quia optio itaque laudantium et dolores vitae.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,8392598245,enim,"(DE) enim",/en/demo/url/5ae343f1df75c,/de/demo/url/5ae343f1df770,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Minima quo unde qui quisquam quam adipisci cum.","(DE) Minima quo unde qui quisquam quam adipisci cum.",,"Entertainment Electronics",quo,"(DE) quo",incidunt,"(DE) incidunt","Hic vel quisquam sapiente rerum.","(DE) Hic vel quisquam sapiente rerum.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,5878072483,molestiae,"(DE) molestiae",/en/demo/url/5ae343f1dfc6c,/de/demo/url/5ae343f1dfc82,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Laborum et distinctio nobis ipsum.","(DE) Laborum et distinctio nobis ipsum.",,"Entertainment Electronics",corrupti,"(DE) corrupti",dignissimos,"(DE) dignissimos","Totam et labore distinctio doloremque.","(DE) Totam et labore distinctio doloremque.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,5134035296,iure,"(DE) iure",/en/demo/url/5ae343f1e0163,/de/demo/url/5ae343f1e0176,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Ea nostrum sint consequatur veniam consequatur quos.","(DE) Ea nostrum sint consequatur veniam consequatur quos.",,"Entertainment Electronics",aut,"(DE) aut",ducimus,"(DE) ducimus","Quidem error nostrum ut laudantium.","(DE) Quidem error nostrum ut laudantium.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,3974569693,et,"(DE) et",/en/demo/url/5ae343f1e0660,/de/demo/url/5ae343f1e0674,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Quasi voluptas explicabo provident ut veritatis.","(DE) Quasi voluptas explicabo provident ut veritatis.",,"Entertainment Electronics",et,"(DE) et",ipsam,"(DE) ipsam","Cupiditate exercitationem esse animi.","(DE) Cupiditate exercitationem esse animi.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,4288903181,reprehenderit,"(DE) reprehenderit",/en/demo/url/5ae343f1e0dd6,/de/demo/url/5ae343f1e0dee,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Voluptatibus dolorem in illo voluptas.","(DE) Voluptatibus dolorem in illo voluptas.",,"Entertainment Electronics",est,"(DE) est",dolorem,"(DE) dolorem","Omnis fugiat quibusdam modi dolor atque modi illo.","(DE) Omnis fugiat quibusdam modi dolor atque modi illo.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,8313909250,omnis,"(DE) omnis",/en/demo/url/5ae343f1e12f2,/de/demo/url/5ae343f1e1306,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Distinctio repellat id qui.","(DE) Distinctio repellat id qui.",,"Entertainment Electronics",minus,"(DE) minus",alias,"(DE) alias","Sed unde velit vero.","(DE) Sed unde velit vero.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,1291916016,accusantium,"(DE) accusantium",/en/demo/url/5ae343f1e1975,/de/demo/url/5ae343f1e1989,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Repudiandae debitis ut sit earum rerum.","(DE) Repudiandae debitis ut sit earum rerum.",,"Entertainment Electronics",sint,"(DE) sint",cupiditate,"(DE) cupiditate","Expedita pariatur corporis tenetur voluptatem.","(DE) Expedita pariatur corporis tenetur voluptatem.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,8473944267,tempore,"(DE) tempore",/en/demo/url/5ae343f1e1e6e,/de/demo/url/5ae343f1e1e84,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Aut non quidem enim aut doloribus deserunt molestiae porro.","(DE) Aut non quidem enim aut doloribus deserunt molestiae porro.",,"Entertainment Electronics",totam,"(DE) totam",est,"(DE) est","Consectetur fuga quae libero et pariatur qui rem.","(DE) Consectetur fuga quae libero et pariatur qui rem.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,4346168140,dolorum,"(DE) dolorum",/en/demo/url/5ae343f1e2351,/de/demo/url/5ae343f1e2365,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Doloribus sint vitae excepturi nesciunt.","(DE) Doloribus sint vitae excepturi nesciunt.",,"Entertainment Electronics",voluptatem,"(DE) voluptatem",quia,"(DE) quia","Rem rerum et suscipit nihil.","(DE) Rem rerum et suscipit nihil.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,3814903730,qui,"(DE) qui",/en/demo/url/5ae343f1e2843,/de/demo/url/5ae343f1e2857,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Modi doloremque laboriosam fugit suscipit itaque est.","(DE) Modi doloremque laboriosam fugit suscipit itaque est.",,"Entertainment Electronics",numquam,"(DE) numquam",qui,"(DE) qui","Magnam voluptas ipsa voluptatibus et hic quam excepturi tempore.","(DE) Magnam voluptas ipsa voluptatibus et hic quam excepturi tempore.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,9765564317,consequatur,"(DE) consequatur",/en/demo/url/5ae343f1e2d20,/de/demo/url/5ae343f1e2d40,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"A aut sed omnis.","(DE) A aut sed omnis.",,"Entertainment Electronics",ex,"(DE) ex",est,"(DE) est","Cumque amet animi laborum et non rerum qui.","(DE) Cumque amet animi laborum et non rerum qui.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,3146721686,sequi,"(DE) sequi",/en/demo/url/5ae343f1e3216,/de/demo/url/5ae343f1e3229,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Saepe quo reprehenderit rerum autem.","(DE) Saepe quo reprehenderit rerum autem.",,"Entertainment Electronics",est,"(DE) est",sed,"(DE) sed","Delectus deserunt quia laboriosam provident earum error.","(DE) Delectus deserunt quia laboriosam provident earum error.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,2646044569,ex,"(DE) ex",/en/demo/url/5ae343f1e36ff,/de/demo/url/5ae343f1e3712,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Vitae accusantium vel voluptas voluptatum consequatur.","(DE) Vitae accusantium vel voluptas voluptatum consequatur.",,"Entertainment Electronics",nihil,"(DE) nihil",autem,"(DE) autem","Maxime numquam expedita est hic nostrum sit quia.","(DE) Maxime numquam expedita est hic nostrum sit quia.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,661731316X,sapiente,"(DE) sapiente",/en/demo/url/5ae343f1e3cdd,/de/demo/url/5ae343f1e3cf1,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Aliquid laborum beatae ipsum laudantium deserunt qui quidem.","(DE) Aliquid laborum beatae ipsum laudantium deserunt qui quidem.",,"Entertainment Electronics",quam,"(DE) quam",ratione,"(DE) ratione","Sit molestiae iste dolorum minima omnis ipsa nemo et.","(DE) Sit molestiae iste dolorum minima omnis ipsa nemo et.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,159743521X,dolores,"(DE) dolores",/en/demo/url/5ae343f1e430d,/de/demo/url/5ae343f1e4328,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Doloribus maiores recusandae in ex.","(DE) Doloribus maiores recusandae in ex.",,"Entertainment Electronics",repudiandae,"(DE) repudiandae",aut,"(DE) aut","Voluptatibus esse ipsam praesentium et qui non.","(DE) Voluptatibus esse ipsam praesentium et qui non.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,1812383118,ipsum,"(DE) ipsum",/en/demo/url/5ae343f1e4a2f,/de/demo/url/5ae343f1e4a48,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Blanditiis libero modi velit neque dolor ullam.","(DE) Blanditiis libero modi velit neque dolor ullam.",,"Entertainment Electronics",illo,"(DE) illo",ducimus,"(DE) ducimus","Cupiditate dolor sit placeat porro fuga suscipit.","(DE) Cupiditate dolor sit placeat porro fuga suscipit.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,2460968361,sunt,"(DE) sunt",/en/demo/url/5ae343f1e50d3,/de/demo/url/5ae343f1e50ea,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Soluta doloremque voluptatem maxime repellat voluptatem tempore.","(DE) Soluta doloremque voluptatem maxime repellat voluptatem tempore.",,"Entertainment Electronics",est,"(DE) est",et,"(DE) et","Reiciendis et eius illum quos ipsam assumenda.","(DE) Reiciendis et eius illum quos ipsam assumenda.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,9780967087,soluta,"(DE) soluta",/en/demo/url/5ae343f1e5754,/de/demo/url/5ae343f1e5772,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Architecto totam deleniti minima est eos in id et.","(DE) Architecto totam deleniti minima est eos in id et.",,"Entertainment Electronics",rem,"(DE) rem",harum,"(DE) harum","Et laudantium saepe ex accusantium.","(DE) Et laudantium saepe ex accusantium.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,9128870069,dolorum,"(DE) dolorum",/en/demo/url/5ae343f1e5de3,/de/demo/url/5ae343f1e5dfa,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Similique voluptate sit minima et amet.","(DE) Similique voluptate sit minima et amet.",,"Entertainment Electronics",repellat,"(DE) repellat",voluptatum,"(DE) voluptatum","Quidem doloribus porro doloribus ratione optio atque consequatur.","(DE) Quidem doloribus porro doloribus ratione optio atque consequatur.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,9725780914,tenetur,"(DE) tenetur",/en/demo/url/5ae343f1e6469,/de/demo/url/5ae343f1e647f,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Harum blanditiis qui odio fugiat omnis et.","(DE) Harum blanditiis qui odio fugiat omnis et.",,"Entertainment Electronics",dicta,"(DE) dicta",sit,"(DE) sit","Qui quis qui nostrum.","(DE) Qui quis qui nostrum.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,7057405995,accusantium,"(DE) accusantium",/en/demo/url/5ae343f1e6bcd,/de/demo/url/5ae343f1e6be4,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"In id maxime qui ex mollitia.","(DE) In id maxime qui ex mollitia.",,"Entertainment Electronics",animi,"(DE) animi",est,"(DE) est","Et ut dolores aut recusandae hic ratione vero.","(DE) Et ut dolores aut recusandae hic ratione vero.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,3669505555,est,"(DE) est",/en/demo/url/5ae343f1e7109,/de/demo/url/5ae343f1e711c,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Ipsa asperiores et rem sint aperiam.","(DE) Ipsa asperiores et rem sint aperiam.",,"Entertainment Electronics",quasi,"(DE) quasi",beatae,"(DE) beatae","Totam explicabo vel nisi quisquam distinctio nobis provident velit.","(DE) Totam explicabo vel nisi quisquam distinctio nobis provident velit.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,286683819X,praesentium,"(DE) praesentium",/en/demo/url/5ae343f1e767a,/de/demo/url/5ae343f1e7698,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Et est nostrum quia eaque reprehenderit suscipit quia.","(DE) Et est nostrum quia eaque reprehenderit suscipit quia.",,"Entertainment Electronics",corporis,"(DE) corporis",porro,"(DE) porro","Accusantium nihil illum recusandae.","(DE) Accusantium nihil illum recusandae.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,0790991438,voluptatum,"(DE) voluptatum",/en/demo/url/5ae343f1e801c,/de/demo/url/5ae343f1e8037,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Quia ab odio atque dolorum ut totam.","(DE) Quia ab odio atque dolorum ut totam.",,"Entertainment Electronics",ea,"(DE) ea",molestiae,"(DE) molestiae","Et aut iure iure harum est delectus quia nesciunt.","(DE) Et aut iure iure harum est delectus quia nesciunt.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,037609978X,enim,"(DE) enim",/en/demo/url/5ae343f1e86a9,/de/demo/url/5ae343f1e86ff,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Id voluptatum quaerat nihil dolores autem.","(DE) Id voluptatum quaerat nihil dolores autem.",,"Entertainment Electronics",itaque,"(DE) itaque",sunt,"(DE) sunt","Ipsa commodi id deleniti sunt magnam dolore ut ut.","(DE) Ipsa commodi id deleniti sunt magnam dolore ut ut.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,384557304X,natus,"(DE) natus",/en/demo/url/5ae343f1e8caa,/de/demo/url/5ae343f1e8cc1,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Quia et minus placeat voluptatem.","(DE) Quia et minus placeat voluptatem.",,"Entertainment Electronics",corporis,"(DE) corporis",quae,"(DE) quae","Et et delectus exercitationem repellat voluptatum et.","(DE) Et et delectus exercitationem repellat voluptatum et.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,5566966144,eius,"(DE) eius",/en/demo/url/5ae343f1e9226,/de/demo/url/5ae343f1e923b,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Sunt odio voluptatem aut rerum fugit.","(DE) Sunt odio voluptatem aut rerum fugit.",,"Entertainment Electronics",maxime,"(DE) maxime",odit,"(DE) odit","Architecto ratione quidem aliquid fuga rerum distinctio rerum impedit.","(DE) Architecto ratione quidem aliquid fuga rerum distinctio rerum impedit.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,0893503436,impedit,"(DE) impedit",/en/demo/url/5ae343f1e9813,/de/demo/url/5ae343f1e9827,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Inventore distinctio in assumenda quam quia et et asperiores.","(DE) Inventore distinctio in assumenda quam quia et et asperiores.",,"Entertainment Electronics",repellendus,"(DE) repellendus",voluptatem,"(DE) voluptatem","Vitae ipsam deleniti quisquam aut corrupti iure.","(DE) Vitae ipsam deleniti quisquam aut corrupti iure.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,0327205172,qui,"(DE) qui",/en/demo/url/5ae343f1e9d2e,/de/demo/url/5ae343f1e9d50,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Voluptas ut nesciunt eum sed odit quasi.","(DE) Voluptas ut nesciunt eum sed odit quasi.",,"Entertainment Electronics",nemo,"(DE) nemo",temporibus,"(DE) temporibus","Cum sequi voluptate repellendus consequatur numquam omnis non veritatis.","(DE) Cum sequi voluptate repellendus consequatur numquam omnis non veritatis.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,0464813069,et,"(DE) et",/en/demo/url/5ae343f1ea28b,/de/demo/url/5ae343f1ea29e,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Officiis numquam quis quis recusandae ex aut a.","(DE) Officiis numquam quis quis recusandae ex aut a.",,"Entertainment Electronics",amet,"(DE) amet",tenetur,"(DE) tenetur","Possimus repudiandae laudantium quibusdam rerum et asperiores voluptates.","(DE) Possimus repudiandae laudantium quibusdam rerum et asperiores voluptates.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,7167417610,dolorum,"(DE) dolorum",/en/demo/url/5ae343f1ea76f,/de/demo/url/5ae343f1ea785,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Sint ad est voluptas animi voluptatum.","(DE) Sint ad est voluptas animi voluptatum.",,"Entertainment Electronics",error,"(DE) error",quas,"(DE) quas","Reprehenderit impedit ab consequuntur non exercitationem aut.","(DE) Reprehenderit impedit ab consequuntur non exercitationem aut.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,4415426476,aliquid,"(DE) aliquid",/en/demo/url/5ae343f1eaeb9,/de/demo/url/5ae343f1eaece,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Totam et saepe consequuntur voluptas beatae.","(DE) Totam et saepe consequuntur voluptas beatae.",,"Entertainment Electronics",velit,"(DE) velit",repellendus,"(DE) repellendus","Officiis vel praesentium temporibus.","(DE) Officiis vel praesentium temporibus.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,8427587805,velit,"(DE) velit",/en/demo/url/5ae343f1eb3da,/de/demo/url/5ae343f1eb445,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Et qui laudantium iusto non dolores voluptatum aut.","(DE) Et qui laudantium iusto non dolores voluptatum aut.",,"Entertainment Electronics",excepturi,"(DE) excepturi",quia,"(DE) quia","Dicta velit earum ratione eos.","(DE) Dicta velit earum ratione eos.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,0604556713,similique,"(DE) similique",/en/demo/url/5ae343f1eb93b,/de/demo/url/5ae343f1eb952,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Voluptate veniam aut illum repellat.","(DE) Voluptate veniam aut illum repellat.",,"Entertainment Electronics",dolores,"(DE) dolores",dolore,"(DE) dolore","Voluptatum repellendus corporis consequatur sit asperiores qui.","(DE) Voluptatum repellendus corporis consequatur sit asperiores qui.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,1654838934,et,"(DE) et",/en/demo/url/5ae343f1ebeea,/de/demo/url/5ae343f1ebeff,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Adipisci sint assumenda magni sapiente et molestiae facilis.","(DE) Adipisci sint assumenda magni sapiente et molestiae facilis.",,"Entertainment Electronics",facilis,"(DE) facilis",blanditiis,"(DE) blanditiis","Quibusdam ullam ea soluta enim sit minus quasi nihil.","(DE) Quibusdam ullam ea soluta enim sit minus quasi nihil.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,0220299846,assumenda,"(DE) assumenda",/en/demo/url/5ae343f1ec442,/de/demo/url/5ae343f1ec458,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Est rerum rerum architecto ut repellendus et at.","(DE) Est rerum rerum architecto ut repellendus et at.",,"Entertainment Electronics",et,"(DE) et",delectus,"(DE) delectus","Perferendis corporis officia dolore.","(DE) Perferendis corporis officia dolore.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
digital-cameras,1,5731467609,sequi,"(DE) sequi",/en/demo/url/5ae343f1ecbd1,/de/demo/url/5ae343f1ecbf3,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Ad id excepturi aut voluptates quos mollitia praesentium nemo.","(DE) Ad id excepturi aut voluptates quos mollitia praesentium nemo.",,"Entertainment Electronics",quis,"(DE) quis",illum,"(DE) illum","Veniam quaerat dolor laboriosam facilis aliquid.","(DE) Veniam quaerat dolor laboriosam facilis aliquid.",,2018-04-27T15:38:25+00:00,2018-04-27T15:38:25+00:00
