abstract_sku,concrete_sku,product_abstract_store.store_name,product_abstract.category_key,product_abstract.category_product_order,product_abstract.is_featured,product_abstract.color_code,product_abstract.tax_set_name,product_abstract.new_from,product_abstract.new_to,product_abstract.meta_title.de_DE,product_abstract.meta_title.en_US,product_abstract.meta_description.de_DE,product_abstract.meta_description.en_US,product_abstract.meta_keywords.de_DE,product_abstract.meta_keywords.en_US,product_abstract.url.de_DE,product_abstract.url.en_US,product_concrete.old_sku,product_concrete.bundled,product_concrete.is_quantity_splittable,product_concrete.is_searchable.de_DE,product_concrete.is_searchable.en_US,product.assigned_product_type,product.icecat_pdp_url,product.icecat_license,product.name.de_DE,product.name.en_US,product.description.de_DE,product.description.en_US,product.attribute_key_1,product.value_1,product.attribute_key_1.de_DE,product.value_1.de_DE,product.attribute_key_1.en_US,product.value_1.en_US,product.attribute_key_2,product.value_2,product.attribute_key_2.de_DE,product.value_2.de_DE,product.attribute_key_2.en_US,product.value_2.en_US,product.attribute_key_3,product.value_3,product.attribute_key_3.de_DE,product.value_3.de_DE,product.attribute_key_3.en_US,product.value_3.en_US,product.attribute_key_4,product.value_4,product.attribute_key_4.de_DE,product.value_4.de_DE,product.attribute_key_4.en_US,product.value_4.en_US,product.attribute_key_5,product.value_5,product.attribute_key_6,product.value_6,product.attribute_key_6.de_DE,product.value_6.de_DE,product.attribute_key_6.en_US,product.value_6.en_US,product_stock.name,product_stock.quantity,product_stock.is_never_out_of_stock,product_stock.is_bundle,product_group.group_key,product_group.position,product_price.assigned_product_type,product_price.price_type,product_price.store,product_price.currency,product_price.value_net,product_price.value_gross,product_price.price_data.volume_prices,product_image.assigned_product_type,product_image.image_set_name,product_image.external_url_large,product_image.external_url_small,product_image.locale,product_image.sort_order,product_image.product_image_key,product_image.product_image_set_key
70,070_133745033,,,,,,,,,,,,,,,,,133745033,,,1,1,concrete,//uk.icecat.biz/en/p/samsung/gt-i8160okabtu/smartphones-8806085027312-Samsung-Galaxy-Ace-2-GT-I8160-2-1GB-16M-13374503.html,"This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see //www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view //www.icecat.biz.",Samsung Galaxy Ace,Samsung Galaxy Ace,"Ein Kunstwerk Das 5-Zoll-Display des Liquid Jade ist ein ansprechender Anblick. Die HD-Auflösung in Kombination mit der IPS1-Technologie verleiht Videos, Bildern und Web-Inhalten noch mehr Leben. Außerdem lässt das Zero Air Gap-Design alle Bilder gut aussehen – auch bei Sonnenlicht. Der Name sagt alles: ein Smartphone, das ist so schön ist wie Jade. Dank der 7,5 mm flachen und geschwungenen, ergonomischen Oberflächen liegt das Liquid Jade angenehm in der Hand. Die geschwungene Corning® Gorilla® Glass-Display unterstreicht die robuste und doch ansprechende Bauweise des Liquid Jade.","Ace performance at an accessible price Choose a smartphone that offers great value and outstanding performance. The Samsung Galaxy Ace 2 packs a Dual Core 800MHz processor to handle all your games and applications smoothly and efficiently. You’ll see all your entertainment at its best too, via a spacious 3.8” WVGA display that offers great clarity. 4GB of memory and extended battery power mean that this is one phone that won’t let you down. The Galaxy Ace 2’s elegant and compact design means it will fit perfectly in your pocket, too – as well as fitting in with your style. GALAXY Ace 2 users enjoy unrivalled power and excellent performance thanks to robust dual core 800MHz processor that keeps up with heavy usage and demanding applications. Smart CPU manages power consumption across applications so your phone works efficiently and conserves energy, maximising your phone’s functionalities.",series,Ace Plus,,,,,internal_storage_capacity,2.7 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,DEFAULT,AT,EUR,8434,9371,,,,,,,,,
70,070_133745033,,,,,,,,,,,,,,,,,133745033,,,1,1,concrete,//uk.icecat.biz/en/p/samsung/gt-i8160okabtu/smartphones-8806085027312-Samsung-Galaxy-Ace-2-GT-I8160-2-1GB-16M-13374503.html,"This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see //www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view //www.icecat.biz.",Samsung Galaxy Ace,Samsung Galaxy Ace,"Ein Kunstwerk Das 5-Zoll-Display des Liquid Jade ist ein ansprechender Anblick. Die HD-Auflösung in Kombination mit der IPS1-Technologie verleiht Videos, Bildern und Web-Inhalten noch mehr Leben. Außerdem lässt das Zero Air Gap-Design alle Bilder gut aussehen – auch bei Sonnenlicht. Der Name sagt alles: ein Smartphone, das ist so schön ist wie Jade. Dank der 7,5 mm flachen und geschwungenen, ergonomischen Oberflächen liegt das Liquid Jade angenehm in der Hand. Die geschwungene Corning® Gorilla® Glass-Display unterstreicht die robuste und doch ansprechende Bauweise des Liquid Jade.","Ace performance at an accessible price Choose a smartphone that offers great value and outstanding performance. The Samsung Galaxy Ace 2 packs a Dual Core 800MHz processor to handle all your games and applications smoothly and efficiently. You’ll see all your entertainment at its best too, via a spacious 3.8” WVGA display that offers great clarity. 4GB of memory and extended battery power mean that this is one phone that won’t let you down. The Galaxy Ace 2’s elegant and compact design means it will fit perfectly in your pocket, too – as well as fitting in with your style. GALAXY Ace 2 users enjoy unrivalled power and excellent performance thanks to robust dual core 800MHz processor that keeps up with heavy usage and demanding applications. Smart CPU manages power consumption across applications so your phone works efficiently and conserves energy, maximising your phone’s functionalities.",series,Ace Plus,,,,,internal_storage_capacity,2.7 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,DEFAULT,AT,CHF,9699,10777,,,,,,,,,
194,,DE,camcorders,4,0,#000000,Smart Electronics,2017-06-01 0:00:00,2017-06-30 0:00:00,Sony FDR-AXP33,Sony FDR-AXP33,Friendly features for fascinating movies The top-flight 4K Handycam® makes movies more magical. Balanced Optical SteadyShot™ and Fast Intelligent AF are re,Bilder in einer neuen Form erleben und genießen. Fangen Sie Ihren ganz eigenen Eindruck der Umgebung mit einem Tastendruck ein - und zwar einmal rundum 360,"Sony,Smart Electronics","Sony,Smart Electronics",/de/sony-fdr-axp33-194,/en/sony-fdr-axp33-194,,,,,,abstract,//icecat.de/en/p/sony/fdraxp33b/camcorders-FDR-AXP33-25904145.html,"This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see //www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view //www.icecat.biz.",Sony FDR-AXP33,Sony FDR-AXP33,"Bilder in einer neuen Form erleben und genießen. Fangen Sie Ihren ganz eigenen Eindruck der Umgebung mit einem Tastendruck ein - und zwar einmal rundum 360°. Mit der neuen Kodak EasyShare M532 S nehmen Sie Fotos und Videos auf und teilen diese per Internet mit der ganzen Welt. Dabei benötigen Sie keinen Computer mehr, um Videodateien zu erstellen. Mit der Kodak EasyShare M532 S geschieht das direkt mit dem Smartphone oder dem Tablet. Die Kodak EasyShare M532 S nimmt Bilder oder Videos bis zu 25 Minuten in Full-HD mit 30 B/Sek. im Vollsphärenformat auf. Diese 360° Rundumbilder und Videos können von der Kodak EasyShare M532 S auf ein Smartphone übertragen und dann ganz einfach in den sozialen Netzwerken geteilt werden oder lokal gespeichert werden. Die neue Kodak EasyShare M532 S ist mit einem neuen Prozessor ausgestattet, der die Rechenleistung deutlich verbessert. In Verbindung mit dem viermal schnelleren WiFi-Modul sind jetzt Videoaufnahmen bis 25 Minuten möglich, die direkt mit dem Smartphone oder einem Tablet in ein universelles Videoformat konvertiert werden. Gleichzeitig ist der Sensor verbessert, der jetzt mit 14 Megapixel aufzeichnet. Das notwendige Licht wird bei der neuen Kodak EasyShare M532 S durch das lichtstarke F 2,0 Objektiv geliefert.","Friendly features for fascinating movies The top-flight 4K Handycam® makes movies more magical. Balanced Optical SteadyShot™ and Fast Intelligent AF are reassuringly responsive. Surround sound recording enhances natural dimension. High-speed recording, Time-lapse Capture and other effects make movies more expressive. So many of the camcorder’s sophisticated functions are all so user-friendly. Superior image stabilisation lets you shoot steadily throughout the zoom range even as you walk. New mic structure captures sound from five directions with approximately 40% less noise for realistic ambience.",sensor_type,CMOS,,,,,effective_megapixels,10.3 MP,,,,,digital_zoom,120 x,,,,,focus_adjustment,Auto/Manual,,,,,brand,Sony,,,color,Schwarz,color,Black,,,,,group_key_55,0,abstract,DEFAULT,DE,EUR,25975,28861,,abstract,default,https://images.icecat.biz/img/norm/high/25904145-Sony.jpg,https://images.icecat.biz/img/norm/medium/25904145-Sony.jpg,de_DE,0,product_image_194,
194,,US,camcorders,4,0,#000000,Smart Electronics,2017-06-01 0:00:00,2017-06-30 0:00:00,Sony FDR-AXP33,Sony FDR-AXP33,Friendly features for fascinating movies The top-flight 4K Handycam® makes movies more magical. Balanced Optical SteadyShot™ and Fast Intelligent AF are re,Bilder in einer neuen Form erleben und genießen. Fangen Sie Ihren ganz eigenen Eindruck der Umgebung mit einem Tastendruck ein - und zwar einmal rundum 360,"Sony,Smart Electronics","Sony,Smart Electronics",/de/sony-fdr-axp33-194,/en/sony-fdr-axp33-194,,,,,,abstract,//icecat.de/en/p/sony/fdraxp33b/camcorders-FDR-AXP33-25904145.html,"This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see //www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view //www.icecat.biz.",Sony FDR-AXP33,Sony FDR-AXP33,"Bilder in einer neuen Form erleben und genießen. Fangen Sie Ihren ganz eigenen Eindruck der Umgebung mit einem Tastendruck ein - und zwar einmal rundum 360°. Mit der neuen Kodak EasyShare M532 S nehmen Sie Fotos und Videos auf und teilen diese per Internet mit der ganzen Welt. Dabei benötigen Sie keinen Computer mehr, um Videodateien zu erstellen. Mit der Kodak EasyShare M532 S geschieht das direkt mit dem Smartphone oder dem Tablet. Die Kodak EasyShare M532 S nimmt Bilder oder Videos bis zu 25 Minuten in Full-HD mit 30 B/Sek. im Vollsphärenformat auf. Diese 360° Rundumbilder und Videos können von der Kodak EasyShare M532 S auf ein Smartphone übertragen und dann ganz einfach in den sozialen Netzwerken geteilt werden oder lokal gespeichert werden. Die neue Kodak EasyShare M532 S ist mit einem neuen Prozessor ausgestattet, der die Rechenleistung deutlich verbessert. In Verbindung mit dem viermal schnelleren WiFi-Modul sind jetzt Videoaufnahmen bis 25 Minuten möglich, die direkt mit dem Smartphone oder einem Tablet in ein universelles Videoformat konvertiert werden. Gleichzeitig ist der Sensor verbessert, der jetzt mit 14 Megapixel aufzeichnet. Das notwendige Licht wird bei der neuen Kodak EasyShare M532 S durch das lichtstarke F 2,0 Objektiv geliefert.","Friendly features for fascinating movies The top-flight 4K Handycam® makes movies more magical. Balanced Optical SteadyShot™ and Fast Intelligent AF are reassuringly responsive. Surround sound recording enhances natural dimension. High-speed recording, Time-lapse Capture and other effects make movies more expressive. So many of the camcorder’s sophisticated functions are all so user-friendly. Superior image stabilisation lets you shoot steadily throughout the zoom range even as you walk. New mic structure captures sound from five directions with approximately 40% less noise for realistic ambience.",sensor_type,CMOS,,,,,effective_megapixels,10.3 MP,,,,,digital_zoom,120 x,,,,,focus_adjustment,Auto/Manual,,,,,brand,Sony,,,color,Schwarz,color,Black,,,,,,,abstract,DEFAULT,DE,CHF,29871,33190,,abstract,default,https://images.icecat.biz/img/norm/high/25904145-Sony.jpg,https://images.icecat.biz/img/norm/medium/25904145-Sony.jpg,en_US,0,product_image_408,
194,,AT,camcorders,4,0,#000000,Smart Electronics,2017-06-01 0:00:00,2017-06-30 0:00:00,Sony FDR-AXP33,Sony FDR-AXP33,Friendly features for fascinating movies The top-flight 4K Handycam® makes movies more magical. Balanced Optical SteadyShot™ and Fast Intelligent AF are re,Bilder in einer neuen Form erleben und genießen. Fangen Sie Ihren ganz eigenen Eindruck der Umgebung mit einem Tastendruck ein - und zwar einmal rundum 360,"Sony,Smart Electronics","Sony,Smart Electronics",/de/sony-fdr-axp33-194,/en/sony-fdr-axp33-194,,,,,,abstract,//icecat.de/en/p/sony/fdraxp33b/camcorders-FDR-AXP33-25904145.html,"This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see //www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view //www.icecat.biz.",Sony FDR-AXP33,Sony FDR-AXP33,"Bilder in einer neuen Form erleben und genießen. Fangen Sie Ihren ganz eigenen Eindruck der Umgebung mit einem Tastendruck ein - und zwar einmal rundum 360°. Mit der neuen Kodak EasyShare M532 S nehmen Sie Fotos und Videos auf und teilen diese per Internet mit der ganzen Welt. Dabei benötigen Sie keinen Computer mehr, um Videodateien zu erstellen. Mit der Kodak EasyShare M532 S geschieht das direkt mit dem Smartphone oder dem Tablet. Die Kodak EasyShare M532 S nimmt Bilder oder Videos bis zu 25 Minuten in Full-HD mit 30 B/Sek. im Vollsphärenformat auf. Diese 360° Rundumbilder und Videos können von der Kodak EasyShare M532 S auf ein Smartphone übertragen und dann ganz einfach in den sozialen Netzwerken geteilt werden oder lokal gespeichert werden. Die neue Kodak EasyShare M532 S ist mit einem neuen Prozessor ausgestattet, der die Rechenleistung deutlich verbessert. In Verbindung mit dem viermal schnelleren WiFi-Modul sind jetzt Videoaufnahmen bis 25 Minuten möglich, die direkt mit dem Smartphone oder einem Tablet in ein universelles Videoformat konvertiert werden. Gleichzeitig ist der Sensor verbessert, der jetzt mit 14 Megapixel aufzeichnet. Das notwendige Licht wird bei der neuen Kodak EasyShare M532 S durch das lichtstarke F 2,0 Objektiv geliefert.","Friendly features for fascinating movies The top-flight 4K Handycam® makes movies more magical. Balanced Optical SteadyShot™ and Fast Intelligent AF are reassuringly responsive. Surround sound recording enhances natural dimension. High-speed recording, Time-lapse Capture and other effects make movies more expressive. So many of the camcorder’s sophisticated functions are all so user-friendly. Superior image stabilisation lets you shoot steadily throughout the zoom range even as you walk. New mic structure captures sound from five directions with approximately 40% less noise for realistic ambience.",sensor_type,CMOS,,,,,effective_megapixels,10.3 MP,,,,,digital_zoom,120 x,,,,,focus_adjustment,Auto/Manual,,,,,brand,Sony,,,color,Schwarz,color,Black,,,,,,,abstract,DEFAULT,AT,EUR,20780,23089,"[{""quantity"":5,""net_price"":265,""gross_price"":295}, {""quantity"":10,""net_price"":275,""gross_price"":310}, {""quantity"":20,""net_price"":285,""gross_price"":320}]",,,,,,,,
194,,,camcorders,4,0,#000000,Smart Electronics,2017-06-01 0:00:00,2017-06-30 0:00:00,Sony FDR-AXP33,Sony FDR-AXP33,Friendly features for fascinating movies The top-flight 4K Handycam® makes movies more magical. Balanced Optical SteadyShot™ and Fast Intelligent AF are re,Bilder in einer neuen Form erleben und genießen. Fangen Sie Ihren ganz eigenen Eindruck der Umgebung mit einem Tastendruck ein - und zwar einmal rundum 360,"Sony,Smart Electronics","Sony,Smart Electronics",/de/sony-fdr-axp33-194,/en/sony-fdr-axp33-194,,,,,,abstract,//icecat.de/en/p/sony/fdraxp33b/camcorders-FDR-AXP33-25904145.html,"This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see //www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view //www.icecat.biz.",Sony FDR-AXP33,Sony FDR-AXP33,"Bilder in einer neuen Form erleben und genießen. Fangen Sie Ihren ganz eigenen Eindruck der Umgebung mit einem Tastendruck ein - und zwar einmal rundum 360°. Mit der neuen Kodak EasyShare M532 S nehmen Sie Fotos und Videos auf und teilen diese per Internet mit der ganzen Welt. Dabei benötigen Sie keinen Computer mehr, um Videodateien zu erstellen. Mit der Kodak EasyShare M532 S geschieht das direkt mit dem Smartphone oder dem Tablet. Die Kodak EasyShare M532 S nimmt Bilder oder Videos bis zu 25 Minuten in Full-HD mit 30 B/Sek. im Vollsphärenformat auf. Diese 360° Rundumbilder und Videos können von der Kodak EasyShare M532 S auf ein Smartphone übertragen und dann ganz einfach in den sozialen Netzwerken geteilt werden oder lokal gespeichert werden. Die neue Kodak EasyShare M532 S ist mit einem neuen Prozessor ausgestattet, der die Rechenleistung deutlich verbessert. In Verbindung mit dem viermal schnelleren WiFi-Modul sind jetzt Videoaufnahmen bis 25 Minuten möglich, die direkt mit dem Smartphone oder einem Tablet in ein universelles Videoformat konvertiert werden. Gleichzeitig ist der Sensor verbessert, der jetzt mit 14 Megapixel aufzeichnet. Das notwendige Licht wird bei der neuen Kodak EasyShare M532 S durch das lichtstarke F 2,0 Objektiv geliefert.","Friendly features for fascinating movies The top-flight 4K Handycam® makes movies more magical. Balanced Optical SteadyShot™ and Fast Intelligent AF are reassuringly responsive. Surround sound recording enhances natural dimension. High-speed recording, Time-lapse Capture and other effects make movies more expressive. So many of the camcorder’s sophisticated functions are all so user-friendly. Superior image stabilisation lets you shoot steadily throughout the zoom range even as you walk. New mic structure captures sound from five directions with approximately 40% less noise for realistic ambience.",sensor_type,CMOS,,,,,effective_megapixels,10.3 MP,,,,,digital_zoom,120 x,,,,,focus_adjustment,Auto/Manual,,,,,brand,Sony,,,color,Schwarz,color,Black,,,,,,,abstract,DEFAULT,AT,CHF,23897,26552,,,,,,,,,
194,194_25904145,,,,,,,,,,,,,,,,,25904145,,,1,1,concrete,,"This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see //www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view //www.icecat.biz.",Sony FDR-AXP33,Sony FDR-AXP33,"Bilder in einer neuen Form erleben und genießen. Fangen Sie Ihren ganz eigenen Eindruck der Umgebung mit einem Tastendruck ein - und zwar einmal rundum 360°. Mit der neuen Kodak EasyShare M532 S nehmen Sie Fotos und Videos auf und teilen diese per Internet mit der ganzen Welt. Dabei benötigen Sie keinen Computer mehr, um Videodateien zu erstellen. Mit der Kodak EasyShare M532 S geschieht das direkt mit dem Smartphone oder dem Tablet. Die Kodak EasyShare M532 S nimmt Bilder oder Videos bis zu 25 Minuten in Full-HD mit 30 B/Sek. im Vollsphärenformat auf. Diese 360° Rundumbilder und Videos können von der Kodak EasyShare M532 S auf ein Smartphone übertragen und dann ganz einfach in den sozialen Netzwerken geteilt werden oder lokal gespeichert werden. Die neue Kodak EasyShare M532 S ist mit einem neuen Prozessor ausgestattet, der die Rechenleistung deutlich verbessert. In Verbindung mit dem viermal schnelleren WiFi-Modul sind jetzt Videoaufnahmen bis 25 Minuten möglich, die direkt mit dem Smartphone oder einem Tablet in ein universelles Videoformat konvertiert werden. Gleichzeitig ist der Sensor verbessert, der jetzt mit 14 Megapixel aufzeichnet. Das notwendige Licht wird bei der neuen Kodak EasyShare M532 S durch das lichtstarke F 2,0 Objektiv geliefert.","Friendly features for fascinating movies The top-flight 4K Handycam® makes movies more magical. Balanced Optical SteadyShot™ and Fast Intelligent AF are reassuringly responsive. Surround sound recording enhances natural dimension. High-speed recording, Time-lapse Capture and other effects make movies more expressive. So many of the camcorder’s sophisticated functions are all so user-friendly. Superior image stabilisation lets you shoot steadily throughout the zoom range even as you walk. New mic structure captures sound from five directions with approximately 40% less noise for realistic ambience.",color,White,color,White,color,Weiß,,,,,,,,,,,,,,,,,,,,,,,,,,,Warehouse1,10,1,0,,,,,,,,,,concrete,default,https://images.icecat.biz/img/norm/high/25904145-Sony.jpg,https://images.icecat.biz/img/norm/medium/25904145-Sony.jpg,de_DE,0,product_image_977,
194,194_25904145,,,,,,,,,,,,,,,,,25904145,,,1,1,concrete,,"This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see //www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view //www.icecat.biz.",Sony FDR-AXP33,Sony FDR-AXP33,"Bilder in einer neuen Form erleben und genießen. Fangen Sie Ihren ganz eigenen Eindruck der Umgebung mit einem Tastendruck ein - und zwar einmal rundum 360°. Mit der neuen Kodak EasyShare M532 S nehmen Sie Fotos und Videos auf und teilen diese per Internet mit der ganzen Welt. Dabei benötigen Sie keinen Computer mehr, um Videodateien zu erstellen. Mit der Kodak EasyShare M532 S geschieht das direkt mit dem Smartphone oder dem Tablet. Die Kodak EasyShare M532 S nimmt Bilder oder Videos bis zu 25 Minuten in Full-HD mit 30 B/Sek. im Vollsphärenformat auf. Diese 360° Rundumbilder und Videos können von der Kodak EasyShare M532 S auf ein Smartphone übertragen und dann ganz einfach in den sozialen Netzwerken geteilt werden oder lokal gespeichert werden. Die neue Kodak EasyShare M532 S ist mit einem neuen Prozessor ausgestattet, der die Rechenleistung deutlich verbessert. In Verbindung mit dem viermal schnelleren WiFi-Modul sind jetzt Videoaufnahmen bis 25 Minuten möglich, die direkt mit dem Smartphone oder einem Tablet in ein universelles Videoformat konvertiert werden. Gleichzeitig ist der Sensor verbessert, der jetzt mit 14 Megapixel aufzeichnet. Das notwendige Licht wird bei der neuen Kodak EasyShare M532 S durch das lichtstarke F 2,0 Objektiv geliefert.","Friendly features for fascinating movies The top-flight 4K Handycam® makes movies more magical. Balanced Optical SteadyShot™ and Fast Intelligent AF are reassuringly responsive. Surround sound recording enhances natural dimension. High-speed recording, Time-lapse Capture and other effects make movies more expressive. So many of the camcorder’s sophisticated functions are all so user-friendly. Superior image stabilisation lets you shoot steadily throughout the zoom range even as you walk. New mic structure captures sound from five directions with approximately 40% less noise for realistic ambience.",color,White,color,White,color,Weiß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,default,https://images.icecat.biz/img/norm/high/25904145-Sony.jpg,https://images.icecat.biz/img/norm/medium/25904145-Sony.jpg,en_US,0,product_image_978,
169,169_25880805,DE,tablets,10,0,#000000,Communication Electronics,2017-05-01 0:00:00,2017-05-31 0:00:00,HP Slate 10 Pro EE,HP Slate 10 Pro EE,"Für Schulen entwickelt Stellen Sie ein Tablet bereit, das speziell für die hohen Anforderungen im Schulalltag entwickelt wurde und dank Intel® Quad-Core-Pr",Let tablet Improve 1:1 learning and elevate student engagement with the Android™ tablet built for schools. The mobility and durability of the HP Pro Slate,"HP,Communication Electronics","HP,Communication Electronics",/de/hp-slate-10-pro-ee-169,/en/hp-slate-10-pro-ee-169,25880805,,,1,1,both,//icecat.de/en/p/hp/l2j96aa/tablets-0889296097754-HP-Slate-10-Pro-10-EE-G1-32GB-Grey-25880805.html,"This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see //www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view //www.icecat.biz.",HP Slate 10 Pro EE,HP Slate 10 Pro EE,"Für Schulen entwickelt Stellen Sie ein Tablet bereit, das speziell für die hohen Anforderungen im Schulalltag entwickelt wurde und dank Intel® Quad-Core-Prozessor, einem entspiegelten HD Touch-Display mit 25,65 cm (10 Zoll) Diagonale und Handschriftunterstützung (mit optimalem Eingabestift) ein 1:1-Lernerlebnis zu einem erschwinglichen Preis bietet.      Erzielen Sie ein 1:1-Lernerlebnis und steigern Sie das Engagement der Schüler mit diesem Android™-Tablet, das speziell für Schulen entwickelt wurde. Das zuverlässige und robuste HP Pro Tablet 10 EE umfasst Lerntools und flexible Konnektivitätsoptionen für ein Lernerlebnis über das Klassenzimmer hinweg. Darüber hinaus unterstützen professionelle Support- und Serviceleistungen das Lehrpersonal bei der Einbindung neuer IT-Komponenten.","Let tablet Improve 1:1 learning and elevate student engagement with the Android™ tablet built for schools. The mobility and durability of the HP Pro Slate 10 EE includes learning tools and flexible connectivity to expand education beyond the walls of the classroom, plus professional support and services to help educators confidently incorporate new IT.  ",internal_storage_capacity,32 GB,,,,,processor_cache,2 MB,,,,,display_technology,IPS,,,,,touch_technology,Mulit-touch,,,,,brand,HP,,,color,Schwarz,color,Black,Warehouse1,25,1,0,,,both,DEFAULT,DE,EUR,222,288,,both,default,https://images.icecat.biz/img/norm/high/25904145-Sony.jpg,https://images.icecat.biz/img/norm/medium/25904145-Sony.jpg,de_DE,0,product_image_194,
169,169_25880805,US,tablets,10,0,#000000,Communication Electronics,2017-05-01 0:00:00,2017-05-31 0:00:00,HP Slate 10 Pro EE,HP Slate 10 Pro EE,"Für Schulen entwickelt Stellen Sie ein Tablet bereit, das speziell für die hohen Anforderungen im Schulalltag entwickelt wurde und dank Intel® Quad-Core-Pr",Let tablet Improve 1:1 learning and elevate student engagement with the Android™ tablet built for schools. The mobility and durability of the HP Pro Slate,"HP,Communication Electronics","HP,Communication Electronics",/de/hp-slate-10-pro-ee-169,/en/hp-slate-10-pro-ee-169,25880805,,,1,1,both,//icecat.de/en/p/hp/l2j96aa/tablets-0889296097754-HP-Slate-10-Pro-10-EE-G1-32GB-Grey-25880805.html,"This CSV is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see //www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view //www.icecat.biz.",HP Slate 10 Pro EE,HP Slate 10 Pro EE,"Für Schulen entwickelt Stellen Sie ein Tablet bereit, das speziell für die hohen Anforderungen im Schulalltag entwickelt wurde und dank Intel® Quad-Core-Prozessor, einem entspiegelten HD Touch-Display mit 25,65 cm (10 Zoll) Diagonale und Handschriftunterstützung (mit optimalem Eingabestift) ein 1:1-Lernerlebnis zu einem erschwinglichen Preis bietet.      Erzielen Sie ein 1:1-Lernerlebnis und steigern Sie das Engagement der Schüler mit diesem Android™-Tablet, das speziell für Schulen entwickelt wurde. Das zuverlässige und robuste HP Pro Tablet 10 EE umfasst Lerntools und flexible Konnektivitätsoptionen für ein Lernerlebnis über das Klassenzimmer hinweg. Darüber hinaus unterstützen professionelle Support- und Serviceleistungen das Lehrpersonal bei der Einbindung neuer IT-Komponenten.","Let tablet Improve 1:1 learning and elevate student engagement with the Android™ tablet built for schools. The mobility and durability of the HP Pro Slate 10 EE includes learning tools and flexible connectivity to expand education beyond the walls of the classroom, plus professional support and services to help educators confidently incorporate new IT.  ",internal_storage_capacity,32 GB,,,,,processor_cache,2 MB,,,,,display_technology,IPS,,,,,touch_technology,Mulit-touch,,,,,brand,HP,,,color,Schwarz,color,Black,,,,,,,concrete,ORIGINAL,DE,EUR,200,250,,both,default,https://images.icecat.biz/img/norm/high/25904145-Sony.jpg,https://images.icecat.biz/img/norm/medium/25904145-Sony.jpg,en_US,0,product_image_408,
