abstract_sku,concrete_sku,price_type,value_net,value_gross,currency,store
,7378688045,DEFAULT,7779,1596,EUR,DE
,7378688045,ORIGINAL,7779,1596,EUR,DE
,127201651X,DEFAULT,7721,5366,EUR,DE
,127201651X,ORIGINAL,7721,5366,EUR,DE
,2354811403,DEFAULT,7119,9936,EUR,DE
,2354811403,ORIGINAL,7119,9936,EUR,DE
,1388268396,DEFAULT,5473,8666,EUR,DE
,1388268396,ORIGINAL,5473,8666,EUR,DE
,4555058925,DEFAULT,7765,6286,EUR,DE
,4555058925,ORIGINAL,7765,6286,EUR,DE
,3654669778,DEFAULT,5285,8682,EUR,DE
,3654669778,ORIGINAL,5285,8682,EUR,DE
,6751280653,DEFAULT,2160,5600,EUR,DE
,6751280653,ORIGINAL,2160,5600,EUR,DE
,2939374597,DEFAULT,4314,4725,EUR,DE
,2939374597,ORIGINAL,4314,4725,EUR,DE
,6164505259,DEFAULT,3342,6733,EUR,DE
,6164505259,ORIGINAL,3342,6733,EUR,DE
,363123497X,DEFAULT,4388,2851,EUR,DE
,363123497X,ORIGINAL,4388,2851,EUR,DE
,8243122893,DEFAULT,1712,9440,EUR,DE
,8243122893,ORIGINAL,1712,9440,EUR,DE
,9160569921,DEFAULT,8787,9095,EUR,DE
,9160569921,ORIGINAL,8787,9095,EUR,DE
,0842033335,DEFAULT,2679,4053,EUR,DE
,0842033335,ORIGINAL,2679,4053,EUR,DE
,5215269203,DEFAULT,7500,2702,EUR,DE
,5215269203,ORIGINAL,7500,2702,EUR,DE
,8719202156,DEFAULT,6016,7412,EUR,DE
,8719202156,ORIGINAL,6016,7412,EUR,DE
,567053249X,DEFAULT,2379,7556,EUR,DE
,567053249X,ORIGINAL,2379,7556,EUR,DE
,9237978367,DEFAULT,2399,2819,EUR,DE
,9237978367,ORIGINAL,2399,2819,EUR,DE
,3332550632,DEFAULT,6924,1709,EUR,DE
,3332550632,ORIGINAL,6924,1709,EUR,DE
,2218649098,DEFAULT,6456,9296,EUR,DE
,2218649098,ORIGINAL,6456,9296,EUR,DE
,8125843914,DEFAULT,9072,8809,EUR,DE
,8125843914,ORIGINAL,9072,8809,EUR,DE
,0201971291,DEFAULT,5217,1418,EUR,DE
,0201971291,ORIGINAL,5217,1418,EUR,DE
,8151149574,DEFAULT,9344,2154,EUR,DE
,8151149574,ORIGINAL,9344,2154,EUR,DE
,367328598X,DEFAULT,8282,7043,EUR,DE
,367328598X,ORIGINAL,8282,7043,EUR,DE
,1521721890,DEFAULT,4701,2918,EUR,DE
,1521721890,ORIGINAL,4701,2918,EUR,DE
,5417471593,DEFAULT,4563,8936,EUR,DE
,5417471593,ORIGINAL,4563,8936,EUR,DE
,5791699794,DEFAULT,4113,4396,EUR,DE
,5791699794,ORIGINAL,4113,4396,EUR,DE
,8085471523,DEFAULT,2841,5940,EUR,DE
,8085471523,ORIGINAL,2841,5940,EUR,DE
,7130621273,DEFAULT,8747,7738,EUR,DE
,7130621273,ORIGINAL,8747,7738,EUR,DE
,2787573142,DEFAULT,3145,5025,EUR,DE
,2787573142,ORIGINAL,3145,5025,EUR,DE
,018226002X,DEFAULT,1860,8433,EUR,DE
,018226002X,ORIGINAL,1860,8433,EUR,DE
,0902780654,DEFAULT,5450,9448,EUR,DE
,0902780654,ORIGINAL,5450,9448,EUR,DE
,2371056707,DEFAULT,1779,2742,EUR,DE
,2371056707,ORIGINAL,1779,2742,EUR,DE
,901476099X,DEFAULT,7497,2712,EUR,DE
,901476099X,ORIGINAL,7497,2712,EUR,DE
,0705563634,DEFAULT,1445,1718,EUR,DE
,0705563634,ORIGINAL,1445,1718,EUR,DE
,7696373668,DEFAULT,7654,1029,EUR,DE
,7696373668,ORIGINAL,7654,1029,EUR,DE
,2673434747,DEFAULT,6287,1228,EUR,DE
,2673434747,ORIGINAL,6287,1228,EUR,DE
,4092205813,DEFAULT,9068,3213,EUR,DE
,4092205813,ORIGINAL,9068,3213,EUR,DE
,8053688934,DEFAULT,4201,3466,EUR,DE
,8053688934,ORIGINAL,4201,3466,EUR,DE
,6213582495,DEFAULT,4163,9358,EUR,DE
,6213582495,ORIGINAL,4163,9358,EUR,DE
,9392211988,DEFAULT,6919,7091,EUR,DE
,9392211988,ORIGINAL,6919,7091,EUR,DE
,131489594X,DEFAULT,7356,4118,EUR,DE
,131489594X,ORIGINAL,7356,4118,EUR,DE
,3513716079,DEFAULT,7217,8362,EUR,DE
,3513716079,ORIGINAL,7217,8362,EUR,DE
,3931008665,DEFAULT,3836,8564,EUR,DE
,3931008665,ORIGINAL,3836,8564,EUR,DE
,8150288120,DEFAULT,7970,9730,EUR,DE
,8150288120,ORIGINAL,7970,9730,EUR,DE
,164694089X,DEFAULT,2845,6661,EUR,DE
,164694089X,ORIGINAL,2845,6661,EUR,DE
,2529965536,DEFAULT,5966,7424,EUR,DE
,2529965536,ORIGINAL,5966,7424,EUR,DE
,9374268493,DEFAULT,6931,1005,EUR,DE
,9374268493,ORIGINAL,6931,1005,EUR,DE
,9420221830,DEFAULT,8683,6086,EUR,DE
,9420221830,ORIGINAL,8683,6086,EUR,DE
,1018572104,DEFAULT,1250,6212,EUR,DE
,1018572104,ORIGINAL,1250,6212,EUR,DE
,2197018124,DEFAULT,7394,1832,EUR,DE
,2197018124,ORIGINAL,7394,1832,EUR,DE
,2133089217,DEFAULT,9070,7154,EUR,DE
,2133089217,ORIGINAL,9070,7154,EUR,DE
,760063600X,DEFAULT,2624,2110,EUR,DE
,760063600X,ORIGINAL,2624,2110,EUR,DE
,6395830155,DEFAULT,9401,5508,EUR,DE
,6395830155,ORIGINAL,9401,5508,EUR,DE
,6317302804,DEFAULT,5767,9939,EUR,DE
,6317302804,ORIGINAL,5767,9939,EUR,DE
,0602112885,DEFAULT,2405,8570,EUR,DE
,0602112885,ORIGINAL,2405,8570,EUR,DE
,2227488131,DEFAULT,6993,8874,EUR,DE
,2227488131,ORIGINAL,6993,8874,EUR,DE
,1477508147,DEFAULT,3017,4264,EUR,DE
,1477508147,ORIGINAL,3017,4264,EUR,DE
,3252309165,DEFAULT,8234,2078,EUR,DE
,3252309165,ORIGINAL,8234,2078,EUR,DE
,6857499918,DEFAULT,6858,8379,EUR,DE
,6857499918,ORIGINAL,6858,8379,EUR,DE
,0912875151,DEFAULT,3350,2994,EUR,DE
,0912875151,ORIGINAL,3350,2994,EUR,DE
,4845835762,DEFAULT,1027,4866,EUR,DE
,4845835762,ORIGINAL,1027,4866,EUR,DE
,042818460X,DEFAULT,1856,8566,EUR,DE
,042818460X,ORIGINAL,1856,8566,EUR,DE
,6556911860,DEFAULT,1241,2356,EUR,DE
,6556911860,ORIGINAL,1241,2356,EUR,DE
,0654671583,DEFAULT,8302,7739,EUR,DE
,0654671583,ORIGINAL,8302,7739,EUR,DE
,8731210783,DEFAULT,8948,8575,EUR,DE
,8731210783,ORIGINAL,8948,8575,EUR,DE
,3077555352,DEFAULT,2605,8774,EUR,DE
,3077555352,ORIGINAL,2605,8774,EUR,DE
,9873302468,DEFAULT,2868,4779,EUR,DE
,9873302468,ORIGINAL,2868,4779,EUR,DE
,4574970898,DEFAULT,2292,3427,EUR,DE
,4574970898,ORIGINAL,2292,3427,EUR,DE
,0950875716,DEFAULT,7060,6505,EUR,DE
,0950875716,ORIGINAL,7060,6505,EUR,DE
,4966197562,DEFAULT,7550,7581,EUR,DE
,4966197562,ORIGINAL,7550,7581,EUR,DE
,6099123695,DEFAULT,9892,8355,EUR,DE
,6099123695,ORIGINAL,9892,8355,EUR,DE
,9617118904,DEFAULT,7954,1183,EUR,DE
,9617118904,ORIGINAL,7954,1183,EUR,DE
,5651986383,DEFAULT,8337,2707,EUR,DE
,5651986383,ORIGINAL,8337,2707,EUR,DE
,6747890353,DEFAULT,2043,5830,EUR,DE
,6747890353,ORIGINAL,2043,5830,EUR,DE
,1578646456,DEFAULT,2324,4469,EUR,DE
,1578646456,ORIGINAL,2324,4469,EUR,DE
,432545649X,DEFAULT,6415,6574,EUR,DE
,432545649X,ORIGINAL,6415,6574,EUR,DE
,2599901995,DEFAULT,9625,7057,EUR,DE
,2599901995,ORIGINAL,9625,7057,EUR,DE
,2358642576,DEFAULT,3850,6575,EUR,DE
,2358642576,ORIGINAL,3850,6575,EUR,DE
,8637743463,DEFAULT,4805,3518,EUR,DE
,8637743463,ORIGINAL,4805,3518,EUR,DE
,7760675380,DEFAULT,1056,3036,EUR,DE
,7760675380,ORIGINAL,1056,3036,EUR,DE
,9290612991,DEFAULT,2182,4887,EUR,DE
,9290612991,ORIGINAL,2182,4887,EUR,DE
,3374005667,DEFAULT,7280,8302,EUR,DE
,3374005667,ORIGINAL,7280,8302,EUR,DE
,6985410863,DEFAULT,5087,6037,EUR,DE
,6985410863,ORIGINAL,5087,6037,EUR,DE
,6670740875,DEFAULT,4237,1328,EUR,DE
,6670740875,ORIGINAL,4237,1328,EUR,DE
,7029671368,DEFAULT,8301,8438,EUR,DE
,7029671368,ORIGINAL,8301,8438,EUR,DE
,4756344674,DEFAULT,3990,2149,EUR,DE
,4756344674,ORIGINAL,3990,2149,EUR,DE
,0952822903,DEFAULT,1499,3177,EUR,DE
,0952822903,ORIGINAL,1499,3177,EUR,DE
,5909535498,DEFAULT,8842,9989,EUR,DE
,5909535498,ORIGINAL,8842,9989,EUR,DE
,4164340339,DEFAULT,2228,9964,EUR,DE
,4164340339,ORIGINAL,2228,9964,EUR,DE
,8344302757,DEFAULT,2101,8978,EUR,DE
,8344302757,ORIGINAL,2101,8978,EUR,DE
,1977525385,DEFAULT,5764,3893,EUR,DE
,1977525385,ORIGINAL,5764,3893,EUR,DE
,8131932745,DEFAULT,8730,4729,EUR,DE
,8131932745,ORIGINAL,8730,4729,EUR,DE
,1426644981,DEFAULT,7184,9613,EUR,DE
,1426644981,ORIGINAL,7184,9613,EUR,DE
,2259172016,DEFAULT,6227,5084,EUR,DE
,2259172016,ORIGINAL,6227,5084,EUR,DE
,0159338239,DEFAULT,4117,4124,EUR,DE
,0159338239,ORIGINAL,4117,4124,EUR,DE
,2107142173,DEFAULT,5620,6372,EUR,DE
,2107142173,ORIGINAL,5620,6372,EUR,DE
,6021630947,DEFAULT,3884,7756,EUR,DE
,6021630947,ORIGINAL,3884,7756,EUR,DE
,9650642927,DEFAULT,4570,5456,EUR,DE
,9650642927,ORIGINAL,4570,5456,EUR,DE
,3287396552,DEFAULT,7132,5521,EUR,DE
,3287396552,ORIGINAL,7132,5521,EUR,DE
,4607821594,DEFAULT,6441,2980,EUR,DE
,4607821594,ORIGINAL,6441,2980,EUR,DE
,3155860774,DEFAULT,9277,1426,EUR,DE
,3155860774,ORIGINAL,9277,1426,EUR,DE
,6975309531,DEFAULT,5204,6336,EUR,DE
,6975309531,ORIGINAL,5204,6336,EUR,DE
,6326952557,DEFAULT,7766,8992,EUR,DE
,6326952557,ORIGINAL,7766,8992,EUR,DE
,1777459907,DEFAULT,5412,1001,EUR,DE
,1777459907,ORIGINAL,5412,1001,EUR,DE
,4103205423,DEFAULT,5489,4451,EUR,DE
,4103205423,ORIGINAL,5489,4451,EUR,DE
,5673857969,DEFAULT,3565,1930,EUR,DE
,5673857969,ORIGINAL,3565,1930,EUR,DE
,3184341070,DEFAULT,9383,5840,EUR,DE
,3184341070,ORIGINAL,9383,5840,EUR,DE
,5458102886,DEFAULT,6162,4933,EUR,DE
,5458102886,ORIGINAL,6162,4933,EUR,DE
,2962530281,DEFAULT,9904,3190,EUR,DE
,2962530281,ORIGINAL,9904,3190,EUR,DE
,9313355744,DEFAULT,3891,3768,EUR,DE
,9313355744,ORIGINAL,3891,3768,EUR,DE
,6643299934,DEFAULT,6576,8751,EUR,DE
,6643299934,ORIGINAL,6576,8751,EUR,DE
,3406108466,DEFAULT,8868,9250,EUR,DE
,3406108466,ORIGINAL,8868,9250,EUR,DE
,3402932423,DEFAULT,5053,8720,EUR,DE
,3402932423,ORIGINAL,5053,8720,EUR,DE
,7708872294,DEFAULT,1484,5965,EUR,DE
,7708872294,ORIGINAL,1484,5965,EUR,DE
,2444171403,DEFAULT,4689,9571,EUR,DE
,2444171403,ORIGINAL,4689,9571,EUR,DE
,1304249689,DEFAULT,5371,8477,EUR,DE
,1304249689,ORIGINAL,5371,8477,EUR,DE
,1714022781,DEFAULT,2205,2851,EUR,DE
,1714022781,ORIGINAL,2205,2851,EUR,DE
,8499732208,DEFAULT,1320,9319,EUR,DE
,8499732208,ORIGINAL,1320,9319,EUR,DE
,0448252112,DEFAULT,4167,8854,EUR,DE
,0448252112,ORIGINAL,4167,8854,EUR,DE
,0342890980,DEFAULT,1706,8142,EUR,DE
,0342890980,ORIGINAL,1706,8142,EUR,DE
,6673554630,DEFAULT,9362,9409,EUR,DE
,6673554630,ORIGINAL,9362,9409,EUR,DE
,8644494252,DEFAULT,5278,9608,EUR,DE
,8644494252,ORIGINAL,5278,9608,EUR,DE
,1627042458,DEFAULT,8795,9398,EUR,DE
,1627042458,ORIGINAL,8795,9398,EUR,DE
,6338573629,DEFAULT,6799,2892,EUR,DE
,6338573629,ORIGINAL,6799,2892,EUR,DE
,0773530606,DEFAULT,6386,2429,EUR,DE
,0773530606,ORIGINAL,6386,2429,EUR,DE
,2520125608,DEFAULT,5277,2736,EUR,DE
,2520125608,ORIGINAL,5277,2736,EUR,DE
,4451784948,DEFAULT,5515,5550,EUR,DE
,4451784948,ORIGINAL,5515,5550,EUR,DE
,5288072388,DEFAULT,1090,8244,EUR,DE
,5288072388,ORIGINAL,1090,8244,EUR,DE
,4760150854,DEFAULT,9151,2438,EUR,DE
,4760150854,ORIGINAL,9151,2438,EUR,DE
,0910410771,DEFAULT,6622,4599,EUR,DE
,0910410771,ORIGINAL,6622,4599,EUR,DE
,9607315251,DEFAULT,3097,3566,EUR,DE
,9607315251,ORIGINAL,3097,3566,EUR,DE
,8660258169,DEFAULT,3655,8559,EUR,DE
,8660258169,ORIGINAL,3655,8559,EUR,DE
,6004593656,DEFAULT,5940,3310,EUR,DE
,6004593656,ORIGINAL,5940,3310,EUR,DE
,2612950648,DEFAULT,4783,8997,EUR,DE
,2612950648,ORIGINAL,4783,8997,EUR,DE
,0689240015,DEFAULT,8801,7226,EUR,DE
,0689240015,ORIGINAL,8801,7226,EUR,DE
,4754257138,DEFAULT,8744,4135,EUR,DE
,4754257138,ORIGINAL,8744,4135,EUR,DE
,8481157570,DEFAULT,6005,5673,EUR,DE
,8481157570,ORIGINAL,6005,5673,EUR,DE
,6177819400,DEFAULT,1302,2986,EUR,DE
,6177819400,ORIGINAL,1302,2986,EUR,DE
,0764942913,DEFAULT,6161,1607,EUR,DE
,0764942913,ORIGINAL,6161,1607,EUR,DE
,3594863719,DEFAULT,9233,6206,EUR,DE
,3594863719,ORIGINAL,9233,6206,EUR,DE
,1693822741,DEFAULT,9346,3837,EUR,DE
,1693822741,ORIGINAL,9346,3837,EUR,DE
,877680013X,DEFAULT,9122,4891,EUR,DE
,877680013X,ORIGINAL,9122,4891,EUR,DE
,9920842257,DEFAULT,2098,1312,EUR,DE
,9920842257,ORIGINAL,2098,1312,EUR,DE
,8551259229,DEFAULT,9535,2821,EUR,DE
,8551259229,ORIGINAL,9535,2821,EUR,DE
,003472947X,DEFAULT,9071,3311,EUR,DE
,003472947X,ORIGINAL,9071,3311,EUR,DE
,9169441758,DEFAULT,2716,1748,EUR,DE
,9169441758,ORIGINAL,2716,1748,EUR,DE
,707658347X,DEFAULT,9941,1735,EUR,DE
,707658347X,ORIGINAL,9941,1735,EUR,DE
,0663858100,DEFAULT,9899,7500,EUR,DE
,0663858100,ORIGINAL,9899,7500,EUR,DE
,3367243434,DEFAULT,5427,6278,EUR,DE
,3367243434,ORIGINAL,5427,6278,EUR,DE
,8005924771,DEFAULT,1608,2842,EUR,DE
,8005924771,ORIGINAL,1608,2842,EUR,DE
,534975050X,DEFAULT,8065,7066,EUR,DE
,534975050X,ORIGINAL,8065,7066,EUR,DE
,5719657495,DEFAULT,6518,3196,EUR,DE
,5719657495,ORIGINAL,6518,3196,EUR,DE
,3110720477,DEFAULT,7724,9319,EUR,DE
,3110720477,ORIGINAL,7724,9319,EUR,DE
,0289545919,DEFAULT,1664,8615,EUR,DE
,0289545919,ORIGINAL,1664,8615,EUR,DE
,2682993427,DEFAULT,4820,1046,EUR,DE
,2682993427,ORIGINAL,4820,1046,EUR,DE
,3912110980,DEFAULT,4763,1792,EUR,DE
,3912110980,ORIGINAL,4763,1792,EUR,DE
,5439292888,DEFAULT,2065,3407,EUR,DE
,5439292888,ORIGINAL,2065,3407,EUR,DE
,0193283999,DEFAULT,9252,1343,EUR,DE
,0193283999,ORIGINAL,9252,1343,EUR,DE
,3198052467,DEFAULT,5176,8482,EUR,DE
,3198052467,ORIGINAL,5176,8482,EUR,DE
,7244127871,DEFAULT,4106,3085,EUR,DE
,7244127871,ORIGINAL,4106,3085,EUR,DE
,0112901085,DEFAULT,3997,3142,EUR,DE
,0112901085,ORIGINAL,3997,3142,EUR,DE
,8751375559,DEFAULT,5315,6665,EUR,DE
,8751375559,ORIGINAL,5315,6665,EUR,DE
,8732616333,DEFAULT,9131,1463,EUR,DE
,8732616333,ORIGINAL,9131,1463,EUR,DE
,9576941709,DEFAULT,8498,9235,EUR,DE
,9576941709,ORIGINAL,8498,9235,EUR,DE
,2095504917,DEFAULT,6496,3191,EUR,DE
,2095504917,ORIGINAL,6496,3191,EUR,DE
,3026846341,DEFAULT,3075,1877,EUR,DE
,3026846341,ORIGINAL,3075,1877,EUR,DE
,0620770600,DEFAULT,8832,7930,EUR,DE
,0620770600,ORIGINAL,8832,7930,EUR,DE
,0522424716,DEFAULT,3457,4083,EUR,DE
,0522424716,ORIGINAL,3457,4083,EUR,DE
,6097502559,DEFAULT,7153,5907,EUR,DE
,6097502559,ORIGINAL,7153,5907,EUR,DE
,827229611X,DEFAULT,2770,1789,EUR,DE
,827229611X,ORIGINAL,2770,1789,EUR,DE
,5921503045,DEFAULT,6016,8762,EUR,DE
,5921503045,ORIGINAL,6016,8762,EUR,DE
,762462334X,DEFAULT,9649,7158,EUR,DE
,762462334X,ORIGINAL,9649,7158,EUR,DE
,1572302496,DEFAULT,1989,1982,EUR,DE
,1572302496,ORIGINAL,1989,1982,EUR,DE
,6163936167,DEFAULT,2622,9406,EUR,DE
,6163936167,ORIGINAL,2622,9406,EUR,DE
,0675415470,DEFAULT,3334,6760,EUR,DE
,0675415470,ORIGINAL,3334,6760,EUR,DE
,3509541049,DEFAULT,6768,2038,EUR,DE
,3509541049,ORIGINAL,6768,2038,EUR,DE
,217342694X,DEFAULT,8013,5179,EUR,DE
,217342694X,ORIGINAL,8013,5179,EUR,DE
,6587254977,DEFAULT,9607,6956,EUR,DE
,6587254977,ORIGINAL,9607,6956,EUR,DE
,4996801603,DEFAULT,1846,4877,EUR,DE
,4996801603,ORIGINAL,1846,4877,EUR,DE
,1646503805,DEFAULT,5202,9183,EUR,DE
,1646503805,ORIGINAL,5202,9183,EUR,DE
,4438169100,DEFAULT,2286,1916,EUR,DE
,4438169100,ORIGINAL,2286,1916,EUR,DE
,121816218X,DEFAULT,1969,5363,EUR,DE
,121816218X,ORIGINAL,1969,5363,EUR,DE
,859523650X,DEFAULT,4160,5678,EUR,DE
,859523650X,ORIGINAL,4160,5678,EUR,DE
,2880653819,DEFAULT,6404,9592,EUR,DE
,2880653819,ORIGINAL,6404,9592,EUR,DE
,0073515183,DEFAULT,5389,5821,EUR,DE
,0073515183,ORIGINAL,5389,5821,EUR,DE
,3599901287,DEFAULT,3838,2697,EUR,DE
,3599901287,ORIGINAL,3838,2697,EUR,DE
,2873450894,DEFAULT,7411,8316,EUR,DE
,2873450894,ORIGINAL,7411,8316,EUR,DE
,5286152775,DEFAULT,4931,3293,EUR,DE
,5286152775,ORIGINAL,4931,3293,EUR,DE
,0147991005,DEFAULT,4227,2244,EUR,DE
,0147991005,ORIGINAL,4227,2244,EUR,DE
,7850802918,DEFAULT,4574,9296,EUR,DE
,7850802918,ORIGINAL,4574,9296,EUR,DE
,9392878885,DEFAULT,6664,4189,EUR,DE
,9392878885,ORIGINAL,6664,4189,EUR,DE
,8900595555,DEFAULT,3626,1726,EUR,DE
,8900595555,ORIGINAL,3626,1726,EUR,DE
,8991811388,DEFAULT,2498,7172,EUR,DE
,8991811388,ORIGINAL,2498,7172,EUR,DE
,3167676329,DEFAULT,9939,4851,EUR,DE
,3167676329,ORIGINAL,9939,4851,EUR,DE
,0274239175,DEFAULT,4772,2545,EUR,DE
,0274239175,ORIGINAL,4772,2545,EUR,DE
,9387087204,DEFAULT,1654,9009,EUR,DE
,9387087204,ORIGINAL,1654,9009,EUR,DE
,5433282171,DEFAULT,8364,3323,EUR,DE
,5433282171,ORIGINAL,8364,3323,EUR,DE
,0041224612,DEFAULT,6868,8025,EUR,DE
,0041224612,ORIGINAL,6868,8025,EUR,DE
,3777755982,DEFAULT,2297,5370,EUR,DE
,3777755982,ORIGINAL,2297,5370,EUR,DE
,7477378095,DEFAULT,3177,7276,EUR,DE
,7477378095,ORIGINAL,3177,7276,EUR,DE
,1951377036,DEFAULT,8175,7728,EUR,DE
,1951377036,ORIGINAL,8175,7728,EUR,DE
,5436386881,DEFAULT,1578,5728,EUR,DE
,5436386881,ORIGINAL,1578,5728,EUR,DE
,9343485727,DEFAULT,8044,8447,EUR,DE
,9343485727,ORIGINAL,8044,8447,EUR,DE
,6457980120,DEFAULT,6630,6480,EUR,DE
,6457980120,ORIGINAL,6630,6480,EUR,DE
,335829353X,DEFAULT,2135,5725,EUR,DE
,335829353X,ORIGINAL,2135,5725,EUR,DE
,2003375120,DEFAULT,6049,6944,EUR,DE
,2003375120,ORIGINAL,6049,6944,EUR,DE
,3188665083,DEFAULT,6895,8459,EUR,DE
,3188665083,ORIGINAL,6895,8459,EUR,DE
,157402387X,DEFAULT,5194,2553,EUR,DE
,157402387X,ORIGINAL,5194,2553,EUR,DE
,4539437798,DEFAULT,8621,5017,EUR,DE
,4539437798,ORIGINAL,8621,5017,EUR,DE
,5432144999,DEFAULT,1159,3387,EUR,DE
,5432144999,ORIGINAL,1159,3387,EUR,DE
,2931032557,DEFAULT,9150,5980,EUR,DE
,2931032557,ORIGINAL,9150,5980,EUR,DE
,4148756704,DEFAULT,9363,6776,EUR,DE
,4148756704,ORIGINAL,9363,6776,EUR,DE
,6844282613,DEFAULT,5538,2976,EUR,DE
,6844282613,ORIGINAL,5538,2976,EUR,DE
,6813286293,DEFAULT,8128,1675,EUR,DE
,6813286293,ORIGINAL,8128,1675,EUR,DE
,1986978923,DEFAULT,6952,1457,EUR,DE
,1986978923,ORIGINAL,6952,1457,EUR,DE
,6773085985,DEFAULT,2840,7545,EUR,DE
,6773085985,ORIGINAL,2840,7545,EUR,DE
,5379968317,DEFAULT,4506,1117,EUR,DE
,5379968317,ORIGINAL,4506,1117,EUR,DE
,0373505302,DEFAULT,2024,9685,EUR,DE
,0373505302,ORIGINAL,2024,9685,EUR,DE
,3940070785,DEFAULT,1150,7229,EUR,DE
,3940070785,ORIGINAL,1150,7229,EUR,DE
,0333565975,DEFAULT,6236,3534,EUR,DE
,0333565975,ORIGINAL,6236,3534,EUR,DE
,7436065831,DEFAULT,1535,8927,EUR,DE
,7436065831,ORIGINAL,1535,8927,EUR,DE
,7485190520,DEFAULT,3431,6952,EUR,DE
,7485190520,ORIGINAL,3431,6952,EUR,DE
,3454356687,DEFAULT,4767,5442,EUR,DE
,3454356687,ORIGINAL,4767,5442,EUR,DE
,2746337940,DEFAULT,7517,6775,EUR,DE
,2746337940,ORIGINAL,7517,6775,EUR,DE
,6544814830,DEFAULT,2733,3295,EUR,DE
,6544814830,ORIGINAL,2733,3295,EUR,DE
,8697791863,DEFAULT,4616,1945,EUR,DE
,8697791863,ORIGINAL,4616,1945,EUR,DE
,7913056460,DEFAULT,8126,8586,EUR,DE
,7913056460,ORIGINAL,8126,8586,EUR,DE
,5647702686,DEFAULT,4972,6598,EUR,DE
,5647702686,ORIGINAL,4972,6598,EUR,DE
,1794352791,DEFAULT,8210,9279,EUR,DE
,1794352791,ORIGINAL,8210,9279,EUR,DE
,0609522957,DEFAULT,6960,1260,EUR,DE
,0609522957,ORIGINAL,6960,1260,EUR,DE
,0667713875,DEFAULT,9789,6008,EUR,DE
,0667713875,ORIGINAL,9789,6008,EUR,DE
,8791358043,DEFAULT,7135,9896,EUR,DE
,8791358043,ORIGINAL,7135,9896,EUR,DE
,7147883667,DEFAULT,6615,5874,EUR,DE
,7147883667,ORIGINAL,6615,5874,EUR,DE
,8252835325,DEFAULT,7506,7790,EUR,DE
,8252835325,ORIGINAL,7506,7790,EUR,DE
,6223552580,DEFAULT,6596,9825,EUR,DE
,6223552580,ORIGINAL,6596,9825,EUR,DE
,1661045642,DEFAULT,1335,1178,EUR,DE
,1661045642,ORIGINAL,1335,1178,EUR,DE
,0350038112,DEFAULT,5663,5672,EUR,DE
,0350038112,ORIGINAL,5663,5672,EUR,DE
,2402546867,DEFAULT,7943,7746,EUR,DE
,2402546867,ORIGINAL,7943,7746,EUR,DE
,4229236115,DEFAULT,3128,6785,EUR,DE
,4229236115,ORIGINAL,3128,6785,EUR,DE
,5719626271,DEFAULT,3403,1847,EUR,DE
,5719626271,ORIGINAL,3403,1847,EUR,DE
,1653356847,DEFAULT,3136,3337,EUR,DE
,1653356847,ORIGINAL,3136,3337,EUR,DE
,7865306652,DEFAULT,2019,3203,EUR,DE
,7865306652,ORIGINAL,2019,3203,EUR,DE
,6057944208,DEFAULT,7841,9372,EUR,DE
,6057944208,ORIGINAL,7841,9372,EUR,DE
,0094198586,DEFAULT,7319,1075,EUR,DE
,0094198586,ORIGINAL,7319,1075,EUR,DE
,1672831261,DEFAULT,9204,5077,EUR,DE
,1672831261,ORIGINAL,9204,5077,EUR,DE
,0533750288,DEFAULT,3202,7363,EUR,DE
,0533750288,ORIGINAL,3202,7363,EUR,DE
,3884774271,DEFAULT,3860,3146,EUR,DE
,3884774271,ORIGINAL,3860,3146,EUR,DE
,4274759075,DEFAULT,8388,9545,EUR,DE
,4274759075,ORIGINAL,8388,9545,EUR,DE
,3568371529,DEFAULT,6617,7491,EUR,DE
,3568371529,ORIGINAL,6617,7491,EUR,DE
,5687342575,DEFAULT,8945,9094,EUR,DE
,5687342575,ORIGINAL,8945,9094,EUR,DE
,2663220817,DEFAULT,6835,6207,EUR,DE
,2663220817,ORIGINAL,6835,6207,EUR,DE
,6809154124,DEFAULT,4267,4049,EUR,DE
,6809154124,ORIGINAL,4267,4049,EUR,DE
,3480840752,DEFAULT,3338,5495,EUR,DE
,3480840752,ORIGINAL,3338,5495,EUR,DE
,1590272560,DEFAULT,4394,3555,EUR,DE
,1590272560,ORIGINAL,4394,3555,EUR,DE
,8227912753,DEFAULT,6561,1509,EUR,DE
,8227912753,ORIGINAL,6561,1509,EUR,DE
,4524804390,DEFAULT,3749,1312,EUR,DE
,4524804390,ORIGINAL,3749,1312,EUR,DE
,3210979677,DEFAULT,4530,7258,EUR,DE
,3210979677,ORIGINAL,4530,7258,EUR,DE
,2984120868,DEFAULT,7156,9811,EUR,DE
,2984120868,ORIGINAL,7156,9811,EUR,DE
,7676159679,DEFAULT,7207,2978,EUR,DE
,7676159679,ORIGINAL,7207,2978,EUR,DE
,6162758303,DEFAULT,3959,3561,EUR,DE
,6162758303,ORIGINAL,3959,3561,EUR,DE
,6137857352,DEFAULT,4258,1252,EUR,DE
,6137857352,ORIGINAL,4258,1252,EUR,DE
,7971371179,DEFAULT,8391,8926,EUR,DE
,7971371179,ORIGINAL,8391,8926,EUR,DE
,9457582772,DEFAULT,8606,9476,EUR,DE
,9457582772,ORIGINAL,8606,9476,EUR,DE
,2268645711,DEFAULT,1353,7977,EUR,DE
